T=2.26900e+00  B=0.00000e+00  Ns=40000  E_exact=-1.41511e+00  M_exact=3.76889e-01
     E           M        
-1.43280e+00  6.44900e-01
-1.42790e+00  6.48750e-01
-1.42900e+00  6.52450e-01
-1.40660e+00  6.22650e-01
-1.44150e+00  6.29350e-01
-1.40090e+00  6.01850e-01
-1.42490e+00  6.13250e-01
-1.41580e+00  6.25250e-01
-1.42670e+00  6.24850e-01
-1.44270e+00  6.44750e-01
-1.44110e+00  6.48000e-01
-1.42040e+00  6.48250e-01
-1.43820e+00  6.49050e-01
-1.45420e+00  6.67300e-01
-1.41870e+00  6.47250e-01
-1.43110e+00  6.35650e-01
-1.42760e+00  6.33450e-01
-1.44420e+00  6.46650e-01
-1.40680e+00  6.07250e-01
-1.43510e+00  6.53600e-01
-1.42470e+00  6.53300e-01
-1.42030e+00  6.12150e-01
-1.43590e+00  6.25600e-01
-1.41000e+00  5.96800e-01
-1.40560e+00  5.92900e-01
-1.42990e+00  6.26500e-01
-1.42490e+00  6.02650e-01
-1.43540e+00  6.55650e-01
-1.43860e+00  6.49900e-01
-1.43940e+00  6.40450e-01
-1.43670e+00  6.40100e-01
-1.44140e+00  6.67700e-01
-1.42480e+00  6.41150e-01
-1.43620e+00  6.38300e-01
-1.44220e+00  6.27600e-01
-1.45000e+00  6.13850e-01
-1.43230e+00  6.05650e-01
-1.43170e+00  6.27750e-01
-1.42590e+00  6.33050e-01
-1.42710e+00  6.38650e-01
-1.43940e+00  6.34850e-01
-1.44400e+00  6.43900e-01
-1.43920e+00  6.28700e-01
-1.43110e+00  6.37800e-01
-1.45950e+00  6.51250e-01
-1.41620e+00  6.21300e-01
-1.43300e+00  6.46100e-01
-1.43980e+00  6.43200e-01
-1.44960e+00  6.26200e-01
-1.42900e+00  6.15850e-01
-1.43810e+00  6.09650e-01
-1.40020e+00  5.71600e-01
-1.43170e+00  5.91000e-01
-1.41220e+00  5.94050e-01
-1.39610e+00  5.95550e-01
-1.44030e+00  6.22200e-01
-1.42670e+00  6.24700e-01
-1.45200e+00  6.24600e-01
-1.40350e+00  5.90300e-01
-1.41500e+00  5.99600e-01
-1.42560e+00  6.07250e-01
-1.43100e+00  5.99450e-01
-1.41610e+00  5.84800e-01
-1.41810e+00  6.08650e-01
-1.42690e+00  5.78600e-01
-1.41730e+00  5.70500e-01
-1.40720e+00  5.63400e-01
-1.41170e+00  5.64150e-01
-1.43070e+00  5.61150e-01
-1.42300e+00  5.81700e-01
-1.42210e+00  6.03200e-01
-1.41470e+00  6.05800e-01
-1.43090e+00  6.26300e-01
-1.43660e+00  6.29700e-01
-1.42120e+00  6.29850e-01
-1.42670e+00  6.01300e-01
-1.42860e+00  5.88150e-01
-1.41510e+00  6.00100e-01
-1.44410e+00  5.85400e-01
-1.41170e+00  5.62900e-01
-1.41900e+00  5.77150e-01
-1.43680e+00  5.68000e-01
-1.46050e+00  6.01300e-01
-1.42980e+00  5.93000e-01
-1.42490e+00  5.61400e-01
-1.41500e+00  5.50100e-01
-1.42250e+00  5.46300e-01
-1.40430e+00  5.38100e-01
-1.40830e+00  5.33400e-01
-1.43630e+00  5.56200e-01
-1.44400e+00  5.49500e-01
-1.40950e+00  5.47750e-01
-1.39420e+00  5.28900e-01
-1.44230e+00  5.35550e-01
-1.43030e+00  5.08150e-01
-1.41370e+00  5.09650e-01
-1.42710e+00  5.32250e-01
-1.41890e+00  5.04400e-01
-1.43140e+00  5.12300e-01
-1.41730e+00  5.13550e-01
-1.42110e+00  5.03550e-01
-1.41780e+00  4.78450e-01
-1.39220e+00  4.64150e-01
-1.40640e+00  4.84650e-01
-1.40610e+00  4.91600e-01
-1.39440e+00  4.80150e-01
-1.40130e+00  5.00200e-01
-1.41460e+00  5.49000e-01
-1.42080e+00  5.45850e-01
-1.41070e+00  5.62500e-01
-1.42550e+00  5.82000e-01
-1.42630e+00  6.15650e-01
-1.43180e+00  6.15000e-01
-1.44620e+00  6.22200e-01
-1.43650e+00  6.27600e-01
-1.43590e+00  6.24200e-01
-1.42490e+00  6.20250e-01
-1.42600e+00  6.15050e-01
-1.43880e+00  6.04800e-01
-1.42560e+00  5.85700e-01
-1.40030e+00  5.71600e-01
-1.39590e+00  5.45300e-01
-1.40450e+00  5.33700e-01
-1.40530e+00  5.37150e-01
-1.40310e+00  5.41800e-01
-1.40240e+00  5.40700e-01
-1.41600e+00  5.72750e-01
-1.44020e+00  5.91850e-01
-1.41070e+00  5.86550e-01
-1.42700e+00  5.82500e-01
-1.43550e+00  5.91050e-01
-1.43410e+00  6.03850e-01
-1.42000e+00  6.07800e-01
-1.43670e+00  6.34200e-01
-1.43100e+00  6.48400e-01
-1.42250e+00  6.39950e-01
-1.44210e+00  6.50250e-01
-1.45590e+00  6.67400e-01
-1.42010e+00  6.19450e-01
-1.41870e+00  6.43200e-01
-1.42670e+00  6.20150e-01
-1.43880e+00  6.69550e-01
-1.41190e+00  6.50550e-01
-1.42120e+00  6.19600e-01
-1.43570e+00  6.18600e-01
-1.40120e+00  5.85600e-01
-1.40590e+00  5.71000e-01
-1.41360e+00  5.58750e-01
-1.42050e+00  5.89200e-01
-1.39050e+00  5.90900e-01
-1.40330e+00  6.03350e-01
-1.44250e+00  6.25650e-01
-1.43010e+00  6.13250e-01
-1.41940e+00  5.88500e-01
-1.43730e+00  6.33400e-01
-1.43650e+00  6.25900e-01
-1.42870e+00  6.12400e-01
-1.39470e+00  5.95100e-01
-1.41410e+00  5.97500e-01
-1.42150e+00  5.83600e-01
-1.40610e+00  5.89800e-01
-1.43580e+00  6.02050e-01
-1.43150e+00  5.89400e-01
-1.43430e+00  5.93000e-01
-1.42380e+00  6.07200e-01
-1.43000e+00  6.12100e-01
-1.41960e+00  5.92000e-01
-1.42450e+00  5.66700e-01
-1.44450e+00  6.28800e-01
-1.43630e+00  6.23800e-01
-1.43160e+00  6.14650e-01
-1.41070e+00  5.84500e-01
-1.43390e+00  6.05100e-01
-1.39920e+00  5.84200e-01
-1.43010e+00  6.06800e-01
-1.40870e+00  5.91550e-01
-1.41600e+00  5.50500e-01
-1.40100e+00  5.36500e-01
-1.42610e+00  5.40050e-01
-1.37760e+00  5.16600e-01
-1.40670e+00  5.13800e-01
-1.39670e+00  5.28600e-01
-1.41980e+00  5.51750e-01
-1.39740e+00  5.64750e-01
-1.40970e+00  5.64400e-01
-1.40860e+00  5.37050e-01
-1.38310e+00  4.94450e-01
-1.39520e+00  4.96100e-01
-1.38270e+00  4.88750e-01
-1.40170e+00  4.80200e-01
-1.38660e+00  4.69300e-01
-1.41510e+00  4.73000e-01
-1.40880e+00  4.82700e-01
-1.39520e+00  4.79100e-01
-1.37880e+00  4.46700e-01
-1.38820e+00  4.43450e-01
-1.37780e+00  4.45950e-01
-1.39900e+00  4.85200e-01
-1.40640e+00  5.16600e-01
-1.39520e+00  5.19650e-01
-1.39090e+00  5.13900e-01
-1.43010e+00  5.55050e-01
-1.42200e+00  5.69400e-01
-1.40380e+00  5.56750e-01
-1.41620e+00  5.68850e-01
-1.41630e+00  5.90000e-01
-1.40480e+00  5.67750e-01
-1.38900e+00  5.69400e-01
-1.44580e+00  5.95550e-01
-1.43250e+00  6.21500e-01
-1.40420e+00  5.63450e-01
-1.39980e+00  5.70600e-01
-1.42260e+00  5.83300e-01
-1.44350e+00  5.88600e-01
-1.42570e+00  5.86000e-01
-1.42350e+00  5.60500e-01
-1.41050e+00  5.59950e-01
-1.40560e+00  5.58600e-01
-1.43650e+00  6.01300e-01
-1.43080e+00  5.95350e-01
-1.39930e+00  5.61850e-01
-1.42960e+00  5.83400e-01
-1.40640e+00  5.87500e-01
-1.42630e+00  6.00900e-01
-1.45500e+00  6.37000e-01
-1.44790e+00  6.12650e-01
-1.43770e+00  5.93050e-01
-1.43030e+00  5.78750e-01
-1.41790e+00  5.61150e-01
-1.40650e+00  5.42600e-01
-1.41190e+00  5.64550e-01
-1.44720e+00  6.15450e-01
-1.42640e+00  6.20200e-01
-1.44070e+00  6.03700e-01
-1.41530e+00  5.66050e-01
-1.42060e+00  5.57150e-01
-1.42080e+00  5.31600e-01
-1.40000e+00  5.23700e-01
-1.40320e+00  4.95550e-01
-1.42450e+00  4.80550e-01
-1.41030e+00  5.03900e-01
-1.38620e+00  4.97450e-01
-1.41900e+00  5.32950e-01
-1.42540e+00  5.38950e-01
-1.43340e+00  5.30650e-01
-1.42730e+00  5.53850e-01
-1.42430e+00  5.20750e-01
-1.41570e+00  5.15400e-01
-1.39810e+00  5.02450e-01
-1.43500e+00  5.03600e-01
-1.42720e+00  5.28900e-01
-1.42530e+00  5.12550e-01
-1.42150e+00  4.77100e-01
-1.42140e+00  4.85100e-01
-1.40200e+00  5.13450e-01
-1.42440e+00  5.01850e-01
-1.42940e+00  4.93700e-01
-1.42080e+00  4.94300e-01
-1.41270e+00  4.86550e-01
-1.41580e+00  4.89500e-01
-1.39640e+00  4.68500e-01
-1.37460e+00  4.84700e-01
-1.39710e+00  4.80950e-01
-1.37680e+00  4.79850e-01
-1.41270e+00  5.14700e-01
-1.42020e+00  4.88100e-01
