T=2.00000e+00  B=0.00000e+00  ns=16384  E_exact=-1.74556e+00  M_exact=9.11319e-01
     E           M        
-1.73730e+00  9.05518e-01
-1.74951e+00  9.14062e-01
-1.76270e+00  9.19189e-01
-1.74561e+00  9.08691e-01
-1.72754e+00  9.09424e-01
-1.71924e+00  9.01978e-01
-1.72168e+00  9.02954e-01
-1.76685e+00  9.23218e-01
-1.76562e+00  9.21143e-01
-1.74048e+00  9.12231e-01
-1.73438e+00  9.02100e-01
-1.75781e+00  9.11499e-01
-1.75391e+00  9.14673e-01
-1.74512e+00  9.14429e-01
-1.76367e+00  9.19067e-01
-1.74243e+00  9.08569e-01
-1.73535e+00  9.09424e-01
-1.74634e+00  9.06372e-01
-1.73389e+00  9.07227e-01
-1.78735e+00  9.26758e-01
-1.72363e+00  9.01123e-01
-1.77637e+00  9.20410e-01
-1.75342e+00  9.11743e-01
-1.72192e+00  9.00024e-01
-1.75732e+00  9.19678e-01
-1.75171e+00  9.14917e-01
-1.74536e+00  9.09668e-01
-1.72412e+00  8.95630e-01
-1.72876e+00  9.01733e-01
-1.74487e+00  9.12231e-01
-1.73584e+00  9.11133e-01
-1.75024e+00  9.16626e-01
-1.74731e+00  9.10278e-01
-1.75146e+00  9.18945e-01
-1.77051e+00  9.21387e-01
-1.74121e+00  9.10034e-01
-1.73608e+00  9.10034e-01
-1.73633e+00  9.04663e-01
-1.76074e+00  9.15894e-01
-1.75073e+00  9.15283e-01
-1.76050e+00  9.18823e-01
-1.74609e+00  9.12842e-01
-1.74878e+00  9.11255e-01
-1.74048e+00  9.09180e-01
-1.75977e+00  9.17725e-01
-1.75244e+00  9.13452e-01
-1.72095e+00  8.94409e-01
-1.75000e+00  9.13940e-01
-1.74194e+00  9.10889e-01
-1.73071e+00  9.01855e-01
-1.74658e+00  9.11011e-01
-1.73511e+00  8.99780e-01
-1.75366e+00  9.17480e-01
-1.75415e+00  9.15283e-01
-1.73950e+00  9.03809e-01
