CPU field configuration:
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 


0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 -6.29e-04 -1.26e-03 -1.79e-03 -1.98e-03 -1.61e-03 -8.75e-04 0.00e+00 
0.00e+00 -1.26e-03 -2.56e-03 -3.74e-03 -4.24e-03 -3.41e-03 -1.82e-03 0.00e+00 
0.00e+00 -1.79e-03 -3.74e-03 -5.69e-03 -6.68e-03 -5.24e-03 -2.72e-03 0.00e+00 
0.00e+00 -1.98e-03 -4.24e-03 -6.68e-03 -8.15e-03 -6.19e-03 -3.13e-03 0.00e+00 
0.00e+00 -1.61e-03 -3.41e-03 -5.24e-03 -6.19e-03 -4.84e-03 -2.50e-03 0.00e+00 
0.00e+00 -8.75e-04 -1.82e-03 -2.72e-03 -3.13e-03 -2.50e-03 -1.32e-03 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 


0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 -1.26e-03 -2.56e-03 -3.74e-03 -4.24e-03 -3.41e-03 -1.82e-03 0.00e+00 
0.00e+00 -2.56e-03 -5.37e-03 -8.19e-03 -9.62e-03 -7.53e-03 -3.91e-03 0.00e+00 
0.00e+00 -3.74e-03 -8.19e-03 -1.33e-02 -1.68e-02 -1.24e-02 -6.14e-03 0.00e+00 
0.00e+00 -4.24e-03 -9.62e-03 -1.68e-02 -2.31e-02 -1.58e-02 -7.38e-03 0.00e+00 
0.00e+00 -3.41e-03 -7.53e-03 -1.24e-02 -1.58e-02 -1.16e-02 -5.71e-03 0.00e+00 
0.00e+00 -1.82e-03 -3.91e-03 -6.14e-03 -7.38e-03 -5.71e-03 -2.91e-03 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 


0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 -1.79e-03 -3.74e-03 -5.69e-03 -6.68e-03 -5.24e-03 -2.72e-03 0.00e+00 
0.00e+00 -3.74e-03 -8.19e-03 -1.33e-02 -1.68e-02 -1.24e-02 -6.14e-03 0.00e+00 
0.00e+00 -5.69e-03 -1.33e-02 -2.43e-02 -3.53e-02 -2.31e-02 -1.04e-02 0.00e+00 
