T=2.26900e+00  B=0.00000e+00  ns=262144  E_exact=-1.41511e+00  M_exact=3.76889e-01
     E           M        
-1.40294e+00  -8.59756e-02
-1.40906e+00  -9.04465e-02
-1.40904e+00  -8.39691e-02
-1.41714e+00  -9.36737e-02
-1.40997e+00  -9.08737e-02
-1.42007e+00  -1.01273e-01
-1.41624e+00  -1.03340e-01
-1.43028e+00  -1.07254e-01
-1.41988e+00  -1.12846e-01
-1.40967e+00  -1.14090e-01
-1.40410e+00  -1.12907e-01
-1.40112e+00  -9.37958e-02
-1.40210e+00  -9.58481e-02
-1.40013e+00  -9.72595e-02
-1.40498e+00  -9.54742e-02
-1.41418e+00  -9.67255e-02
-1.41957e+00  -1.09192e-01
-1.41499e+00  -9.98001e-02
-1.41589e+00  -9.92889e-02
-1.41826e+00  -1.04958e-01
-1.41554e+00  -9.86252e-02
-1.41170e+00  -9.06906e-02
-1.40439e+00  -8.23059e-02
-1.41151e+00  -8.28857e-02
-1.39584e+00  -8.44193e-02
-1.40305e+00  -8.15582e-02
-1.40967e+00  -8.94699e-02
-1.41241e+00  -1.01669e-01
-1.40994e+00  -9.43451e-02
-1.40483e+00  -9.42307e-02
-1.39880e+00  -8.68835e-02
-1.40671e+00  -8.70514e-02
-1.40150e+00  -8.02536e-02
-1.41232e+00  -8.01468e-02
-1.41600e+00  -7.36160e-02
-1.41054e+00  -5.45349e-02
-1.40492e+00  -6.22330e-02
-1.40666e+00  -6.12564e-02
-1.40970e+00  -6.85120e-02
-1.41496e+00  -5.05676e-02
-1.42398e+00  -5.14069e-02
-1.40474e+00  -4.09775e-02
-1.41949e+00  -6.16684e-02
-1.40536e+00  -5.87234e-02
-1.40431e+00  -5.50232e-02
-1.40887e+00  -5.47104e-02
-1.41502e+00  -5.95932e-02
-1.40773e+00  -7.32269e-02
-1.40283e+00  -6.49490e-02
-1.39944e+00  -6.79398e-02
-1.40654e+00  -5.68619e-02
-1.41174e+00  -6.58722e-02
-1.40234e+00  -6.64749e-02
-1.41487e+00  -8.48846e-02
-1.41272e+00  -9.07669e-02
-1.41301e+00  -8.34503e-02
-1.40967e+00  -8.93402e-02
