T=2.20000e+00  B=0.00000e+00  Ns=40000  E_exact=-1.54649e+00  M_exact=7.84755e-01
     E           M        
-1.54130e+00  -7.82550e-01
-1.55840e+00  -7.97350e-01
-1.53770e+00  -7.72700e-01
-1.53710e+00  -7.71700e-01
-1.55270e+00  -7.96350e-01
-1.55150e+00  -7.96650e-01
-1.55240e+00  -7.92350e-01
-1.55040e+00  -8.03900e-01
-1.55140e+00  -8.05600e-01
-1.55460e+00  -8.01350e-01
-1.54630e+00  -7.91200e-01
-1.54530e+00  -8.03650e-01
-1.55610e+00  -7.98250e-01
-1.55940e+00  -7.98100e-01
-1.53900e+00  -7.87950e-01
-1.54110e+00  -7.78150e-01
-1.54040e+00  -7.68050e-01
-1.54430e+00  -7.84400e-01
-1.53720e+00  -7.75000e-01
-1.53970e+00  -7.81350e-01
-1.55180e+00  -7.76900e-01
-1.56220e+00  -8.00000e-01
-1.54600e+00  -7.89400e-01
-1.55580e+00  -8.00050e-01
-1.55540e+00  -7.99750e-01
-1.55000e+00  -7.88600e-01
-1.54650e+00  -7.88200e-01
-1.54210e+00  -7.81350e-01
-1.54120e+00  -7.77900e-01
-1.54890e+00  -7.92400e-01
-1.56740e+00  -8.14600e-01
-1.58450e+00  -8.24750e-01
-1.57270e+00  -8.17850e-01
-1.54520e+00  -8.03500e-01
-1.55670e+00  -7.99750e-01
-1.56010e+00  -8.01300e-01
-1.55990e+00  -7.97200e-01
-1.57560e+00  -8.08450e-01
-1.54910e+00  -7.97200e-01
-1.55530e+00  -7.99200e-01
-1.55940e+00  -8.04400e-01
-1.53300e+00  -7.87850e-01
-1.55580e+00  -7.98050e-01
-1.53670e+00  -7.82750e-01
-1.56290e+00  -8.04950e-01
-1.54750e+00  -7.81900e-01
-1.54870e+00  -7.92000e-01
-1.57090e+00  -8.03800e-01
-1.55090e+00  -7.87500e-01
-1.54760e+00  -7.89850e-01
-1.54900e+00  -7.90950e-01
-1.56380e+00  -8.13300e-01
-1.55360e+00  -8.06850e-01
-1.56490e+00  -8.08100e-01
-1.56030e+00  -7.98000e-01
-1.54630e+00  -7.94000e-01
-1.55690e+00  -7.95650e-01
-1.55280e+00  -7.96450e-01
-1.54320e+00  -7.99100e-01
-1.57770e+00  -8.14350e-01
-1.55090e+00  -8.00000e-01
-1.53630e+00  -7.80850e-01
-1.52070e+00  -7.78100e-01
-1.54990e+00  -7.98700e-01
-1.56440e+00  -8.06350e-01
-1.52850e+00  -7.60700e-01
-1.54440e+00  -7.65800e-01
-1.53490e+00  -7.63250e-01
-1.54540e+00  -7.77550e-01
-1.52900e+00  -7.71350e-01
-1.53830e+00  -7.82050e-01
-1.53270e+00  -7.90400e-01
-1.53750e+00  -7.83250e-01
-1.53490e+00  -7.79750e-01
-1.53790e+00  -7.88950e-01
-1.55010e+00  -7.98150e-01
-1.55300e+00  -7.93200e-01
-1.54310e+00  -7.87200e-01
-1.53750e+00  -7.71450e-01
-1.54830e+00  -7.77450e-01
-1.53380e+00  -7.64500e-01
-1.54780e+00  -7.74500e-01
-1.54080e+00  -7.81650e-01
-1.55070e+00  -7.99450e-01
-1.53770e+00  -7.86000e-01
-1.57430e+00  -8.16600e-01
-1.54960e+00  -8.04600e-01
-1.55720e+00  -8.03600e-01
-1.56340e+00  -8.05400e-01
-1.57170e+00  -8.07900e-01
-1.52490e+00  -7.75950e-01
-1.55170e+00  -7.83500e-01
-1.55460e+00  -7.85850e-01
-1.52310e+00  -7.83500e-01
-1.52370e+00  -7.71700e-01
-1.55560e+00  -7.92350e-01
-1.56570e+00  -7.96900e-01
-1.56470e+00  -7.98250e-01
-1.54030e+00  -7.88950e-01
-1.53980e+00  -7.88000e-01
-1.56670e+00  -8.12850e-01
-1.56820e+00  -8.11750e-01
-1.52660e+00  -7.80050e-01
-1.56130e+00  -8.07850e-01
-1.56430e+00  -8.00850e-01
-1.54280e+00  -7.82250e-01
-1.54080e+00  -7.77150e-01
-1.52630e+00  -7.56000e-01
-1.52230e+00  -7.65950e-01
-1.54690e+00  -7.65200e-01
