-0.000947002071 -0.000516332261 -0.000336554992 -0.000298308908 -0.000266885372 -0.000257670187 -0.000246239265 -0.000244983485 -0.000240941597 -0.000244983485 -0.000246239265 -0.000257670187 -0.000266885372 -0.000298308908 -0.000336554992 -0.000516332261 
-0.000516332261 -0.000415442164 -0.000327088877 -0.000289905233 -0.000266692993 -0.000255083282 -0.000246766806 -0.000243466152 -0.000241553291 -0.000243466152 -0.000246766806 -0.000255083282 -0.000266692993 -0.000289905233 -0.000327088877 -0.000415442164 
-0.000336554992 -0.000327088877 -0.000300247431 -0.000277232056 -0.000261802587 -0.000251638141 -0.000245348044 -0.000241840640 -0.000240754863 -0.000241840640 -0.000245348044 -0.000251638141 -0.000261802587 -0.000277232056 -0.000300247431 -0.000327088877 
-0.000298308908 -0.000289905233 -0.000277232056 -0.000265110676 -0.000255033256 -0.000247751561 -0.000242808751 -0.000240034622 -0.000239095016 -0.000240034622 -0.000242808751 -0.000247751561 -0.000255033256 -0.000265110676 -0.000277232056 -0.000289905233 
-0.000266885372 -0.000266692993 -0.000261802587 -0.000255033256 -0.000248808120 -0.000243722494 -0.000240131443 -0.000237966924 -0.000237273165 -0.000237966924 -0.000240131443 -0.000243722494 -0.000248808120 -0.000255033256 -0.000261802587 -0.000266692993 
-0.000257670187 -0.000255083282 -0.000251638141 -0.000247751561 -0.000243722494 -0.000240274230 -0.000237645270 -0.000236051309 -0.000235498371 -0.000236051309 -0.000237645270 -0.000240274230 -0.000243722494 -0.000247751561 -0.000251638141 -0.000255083282 
-0.000246239265 -0.000246766806 -0.000245348044 -0.000242808751 -0.000240131443 -0.000237645270 -0.000235720051 -0.000234484739 -0.000234076844 -0.000234484739 -0.000235720051 -0.000237645270 -0.000240131443 -0.000242808751 -0.000245348044 -0.000246766806 
-0.000244983485 -0.000243466152 -0.000241840640 -0.000240034622 -0.000237966924 -0.000236051309 -0.000234484739 -0.000233493090 -0.000233139661 -0.000233493090 -0.000234484739 -0.000236051309 -0.000237966924 -0.000240034622 -0.000241840640 -0.000243466152 
-0.000240941597 -0.000241553291 -0.000240754863 -0.000239095016 -0.000237273165 -0.000235498371 -0.000234076844 -0.000233139661 -0.000232827470 -0.000233139661 -0.000234076844 -0.000235498371 -0.000237273165 -0.000239095016 -0.000240754863 -0.000241553291 
-0.000244983485 -0.000243466152 -0.000241840640 -0.000240034622 -0.000237966924 -0.000236051309 -0.000234484739 -0.000233493090 -0.000233139661 -0.000233493090 -0.000234484739 -0.000236051309 -0.000237966924 -0.000240034622 -0.000241840640 -0.000243466152 
-0.000246239265 -0.000246766806 -0.000245348044 -0.000242808751 -0.000240131443 -0.000237645270 -0.000235720051 -0.000234484739 -0.000234076844 -0.000234484739 -0.000235720051 -0.000237645270 -0.000240131443 -0.000242808751 -0.000245348044 -0.000246766806 
-0.000257670187 -0.000255083282 -0.000251638141 -0.000247751561 -0.000243722494 -0.000240274230 -0.000237645270 -0.000236051309 -0.000235498371 -0.000236051309 -0.000237645270 -0.000240274230 -0.000243722494 -0.000247751561 -0.000251638141 -0.000255083282 
-0.000266885372 -0.000266692993 -0.000261802587 -0.000255033256 -0.000248808120 -0.000243722494 -0.000240131443 -0.000237966924 -0.000237273165 -0.000237966924 -0.000240131443 -0.000243722494 -0.000248808120 -0.000255033256 -0.000261802587 -0.000266692993 
-0.000298308908 -0.000289905233 -0.000277232056 -0.000265110676 -0.000255033256 -0.000247751561 -0.000242808751 -0.000240034622 -0.000239095016 -0.000240034622 -0.000242808751 -0.000247751561 -0.000255033256 -0.000265110676 -0.000277232056 -0.000289905233 
-0.000336554992 -0.000327088877 -0.000300247431 -0.000277232056 -0.000261802587 -0.000251638141 -0.000245348044 -0.000241840640 -0.000240754863 -0.000241840640 -0.000245348044 -0.000251638141 -0.000261802587 -0.000277232056 -0.000300247431 -0.000327088877 
-0.000516332261 -0.000415442164 -0.000327088877 -0.000289905233 -0.000266692993 -0.000255083282 -0.000246766806 -0.000243466152 -0.000241553291 -0.000243466152 -0.000246766806 -0.000255083282 -0.000266692993 -0.000289905233 -0.000327088877 -0.000415442164 

-0.000516332261 -0.000415442164 -0.000327088877 -0.000289905233 -0.000266692993 -0.000255083282 -0.000246766806 -0.000243466152 -0.000241553291 -0.000243466152 -0.000246766806 -0.000255083282 -0.000266692993 -0.000289905233 -0.000327088877 -0.000415442164 
-0.000415442164 -0.000371467581 -0.000316423584 -0.000284805844 -0.000265100811 -0.000253718484 -0.000246385250 -0.000242795292 -0.000241376099 -0.000242795292 -0.000246385250 -0.000253718484 -0.000265100811 -0.000284805844 -0.000316423584 -0.000371467581 
-0.000327088877 -0.000316423584 -0.000294021733 -0.000274272574 -0.000260204382 -0.000250768307 -0.000244771273 -0.000241448224 -0.000240379007 -0.000241448224 -0.000244771273 -0.000250768307 -0.000260204382 -0.000274272574 -0.000294021733 -0.000316423584 
-0.000289905233 -0.000284805844 -0.000274272574 -0.000263236873 -0.000253943384 -0.000247042715 -0.000242354996 -0.000239671177 -0.000238786975 -0.000239671177 -0.000242354996 -0.000247042715 -0.000253943384 -0.000263236873 -0.000274272574 -0.000284805844 
-0.000266692993 -0.000265100811 -0.000260204382 -0.000253943384 -0.000248039424 -0.000243213161 -0.000239751134 -0.000237677829 -0.000236995428 -0.000237677829 -0.000239751134 -0.000243213161 -0.000248039424 -0.000253943384 -0.000260204382 -0.000265100811 
-0.000255083282 -0.000253718484 -0.000250768307 -0.000247042715 -0.000243213161 -0.000239882553 -0.000237355005 -0.000235801553 -0.000235274199 -0.000235801553 -0.000237355005 -0.000239882553 -0.000243213161 -0.000247042715 -0.000250768307 -0.000253718484 
-0.000246766806 -0.000246385250 -0.000244771273 -0.000242354996 -0.000239751134 -0.000237355005 -0.000235476022 -0.000234282126 -0.000233877675 -0.000234282126 -0.000235476022 -0.000237355005 -0.000239751134 -0.000242354996 -0.000244771273 -0.000246385250 
-0.000243466152 -0.000242795292 -0.000241448224 -0.000239671177 -0.000237677829 -0.000235801553 -0.000234282126 -0.000233307030 -0.000232968309 -0.000233307030 -0.000234282126 -0.000235801553 -0.000237677829 -0.000239671177 -0.000241448224 -0.000242795292 
-0.000241553291 -0.000241376099 -0.000240379007 -0.000238786975 -0.000236995428 -0.000235274199 -0.000233877675 -0.000232968309 -0.000232656748 -0.000232968309 -0.000233877675 -0.000235274199 -0.000236995428 -0.000238786975 -0.000240379007 -0.000241376099 
-0.000243466152 -0.000242795292 -0.000241448224 -0.000239671177 -0.000237677829 -0.000235801553 -0.000234282126 -0.000233307030 -0.000232968309 -0.000233307030 -0.000234282126 -0.000235801553 -0.000237677829 -0.000239671177 -0.000241448224 -0.000242795292 
