T=2.30000e+00  B=0.00000e+00  Ns=40000  E_exact=-1.34287e+00  M_exact=0.00000e+00
     E           M        
-1.33570e+00  1.62700e-01
-1.34770e+00  1.60250e-01
-1.34120e+00  1.83450e-01
-1.34830e+00  1.43800e-01
-1.34870e+00  1.38300e-01
-1.35310e+00  1.18500e-01
-1.32850e+00  1.25650e-01
-1.33280e+00  1.20400e-01
-1.33790e+00  7.71000e-02
-1.33970e+00  1.20400e-01
-1.34760e+00  1.24000e-01
-1.33160e+00  1.48400e-01
-1.34490e+00  1.57200e-01
-1.36920e+00  1.56950e-01
-1.34660e+00  1.73050e-01
-1.35130e+00  2.04550e-01
-1.34920e+00  2.20250e-01
-1.36460e+00  2.03700e-01
-1.34270e+00  2.18300e-01
-1.33410e+00  1.84850e-01
-1.31090e+00  2.17150e-01
-1.32160e+00  2.13750e-01
-1.36160e+00  2.53850e-01
-1.34850e+00  2.35800e-01
-1.31320e+00  2.48200e-01
-1.30130e+00  2.34000e-01
-1.32300e+00  2.26150e-01
-1.30980e+00  2.08600e-01
-1.32010e+00  2.02200e-01
-1.31150e+00  1.93200e-01
-1.34290e+00  2.37950e-01
-1.34510e+00  2.81250e-01
-1.33030e+00  2.75450e-01
-1.34370e+00  2.59450e-01
-1.31320e+00  1.89300e-01
-1.34460e+00  2.17500e-01
-1.33620e+00  2.44650e-01
-1.34110e+00  2.49850e-01
-1.34950e+00  2.83750e-01
-1.34930e+00  3.14800e-01
-1.34890e+00  3.05200e-01
-1.31960e+00  3.31800e-01
-1.33680e+00  3.15450e-01
-1.36120e+00  3.57600e-01
-1.32110e+00  3.01750e-01
-1.36010e+00  3.28700e-01
-1.34310e+00  3.01850e-01
-1.31370e+00  2.34500e-01
-1.36170e+00  2.42550e-01
-1.33680e+00  2.36850e-01
-1.34500e+00  2.67850e-01
-1.34550e+00  2.83600e-01
-1.33920e+00  2.84200e-01
-1.34610e+00  3.14200e-01
-1.35230e+00  3.32600e-01
-1.35180e+00  3.25250e-01
-1.35060e+00  2.99800e-01
-1.32310e+00  2.53900e-01
-1.34610e+00  2.89950e-01
-1.32410e+00  2.55950e-01
-1.31250e+00  2.64700e-01
-1.33740e+00  2.91950e-01
-1.34770e+00  2.74950e-01
-1.34850e+00  2.82400e-01
-1.34850e+00  3.14350e-01
-1.36090e+00  3.38400e-01
-1.33020e+00  3.73900e-01
-1.33370e+00  3.63550e-01
-1.32050e+00  3.49700e-01
-1.36210e+00  3.43000e-01
-1.35450e+00  3.26800e-01
-1.35480e+00  3.05300e-01
-1.32910e+00  2.98350e-01
-1.35700e+00  2.71800e-01
-1.34140e+00  2.46700e-01
-1.32750e+00  2.12400e-01
-1.34250e+00  1.90500e-01
-1.35610e+00  2.11100e-01
-1.34950e+00  2.09950e-01
-1.34180e+00  2.02200e-01
-1.33070e+00  1.84300e-01
-1.34730e+00  1.53550e-01
-1.33070e+00  1.77450e-01
-1.34170e+00  1.41550e-01
-1.34900e+00  1.20550e-01
-1.32720e+00  8.89500e-02
-1.35060e+00  9.37000e-02
-1.35660e+00  1.07150e-01
-1.34040e+00  1.43900e-01
-1.34250e+00  1.52700e-01
-1.35050e+00  1.40900e-01
-1.32830e+00  1.12000e-01
-1.33230e+00  7.84500e-02
-1.32160e+00  1.11250e-01
-1.33890e+00  1.16050e-01
-1.31900e+00  1.12400e-01
-1.32740e+00  1.48550e-01
-1.32490e+00  1.02100e-01
-1.32440e+00  6.20500e-02
-1.35500e+00  6.56500e-02
-1.32540e+00  6.80500e-02
-1.32470e+00  4.56000e-02
-1.32720e+00  6.35000e-02
-1.30970e+00  1.97000e-02
-1.35880e+00  -4.95000e-03
-1.32600e+00  3.35000e-03
-1.32860e+00  1.56000e-02
-1.36360e+00  8.31500e-02
-1.32930e+00  1.37300e-01
-1.35310e+00  1.19550e-01
-1.36790e+00  1.54900e-01
-1.33580e+00  1.26350e-01
-1.35750e+00  1.30550e-01
-1.34780e+00  1.39900e-01
-1.36600e+00  1.30750e-01
-1.35280e+00  1.28800e-01
-1.36440e+00  1.31800e-01
-1.36410e+00  1.29300e-01
-1.36080e+00  1.01850e-01
-1.36700e+00  7.93000e-02
-1.34780e+00  5.46000e-02
-1.36300e+00  9.55500e-02
-1.34080e+00  1.20700e-01
-1.34730e+00  1.28950e-01
-1.36040e+00  1.21500e-01
-1.34350e+00  1.15550e-01
-1.34540e+00  1.72500e-01
-1.34200e+00  1.60150e-01
-1.34750e+00  2.02400e-01
-1.36980e+00  1.98800e-01
-1.36630e+00  2.25550e-01
-1.36070e+00  2.33500e-01
-1.34930e+00  2.76650e-01
-1.35760e+00  2.79300e-01
-1.33110e+00  2.79700e-01
-1.34820e+00  2.71800e-01
-1.35200e+00  2.88500e-01
-1.34580e+00  2.93700e-01
-1.36280e+00  3.23800e-01
-1.33520e+00  3.04100e-01
-1.36220e+00  2.68950e-01
-1.33520e+00  2.20550e-01
-1.32640e+00  1.91550e-01
-1.33210e+00  1.77450e-01
-1.33950e+00  1.65200e-01
-1.35770e+00  1.66950e-01
-1.34930e+00  1.61350e-01
-1.36690e+00  1.93200e-01
-1.33940e+00  1.94850e-01
-1.34360e+00  2.44750e-01
-1.35610e+00  2.63450e-01
-1.34120e+00  2.43800e-01
-1.33230e+00  2.17750e-01
-1.32420e+00  2.06500e-01
-1.34860e+00  2.19950e-01
-1.34790e+00  2.28000e-01
-1.34490e+00  2.12400e-01
-1.34510e+00  2.00600e-01
-1.33750e+00  1.95300e-01
-1.35140e+00  2.26400e-01
-1.33770e+00  2.41550e-01
-1.33140e+00  2.40050e-01
-1.32900e+00  2.55400e-01
-1.36290e+00  2.60700e-01
-1.33160e+00  2.64300e-01
-1.34260e+00  2.87000e-01
-1.32040e+00  2.39950e-01
-1.35480e+00  2.17150e-01
-1.35030e+00  2.41500e-01
-1.33840e+00  2.00050e-01
-1.32580e+00  1.77150e-01
-1.36450e+00  1.87600e-01
-1.34910e+00  1.92900e-01
-1.33570e+00  1.95650e-01
-1.32770e+00  2.29600e-01
-1.32220e+00  1.86450e-01
-1.35050e+00  1.83650e-01
-1.36660e+00  2.32850e-01
-1.34240e+00  2.65250e-01
-1.33900e+00  2.94300e-01
-1.35220e+00  2.48450e-01
-1.34260e+00  2.45350e-01
-1.34480e+00  2.18950e-01
-1.32700e+00  1.92850e-01
-1.33220e+00  2.06800e-01
-1.34120e+00  2.08700e-01
-1.34920e+00  1.94100e-01
-1.35600e+00  1.85000e-01
-1.34570e+00  1.89350e-01
-1.33650e+00  1.99950e-01
-1.33430e+00  1.70000e-01
-1.36060e+00  2.17550e-01
-1.36920e+00  2.47550e-01
-1.37640e+00  2.63450e-01
-1.37610e+00  2.64250e-01
-1.34470e+00  2.62750e-01
-1.36980e+00  2.48600e-01
-1.32130e+00  2.38900e-01
-1.35380e+00  2.87750e-01
-1.34870e+00  2.85350e-01
-1.35810e+00  2.84850e-01
-1.37420e+00  3.09450e-01
-1.35900e+00  3.16600e-01
-1.32670e+00  2.63600e-01
-1.36180e+00  2.29250e-01
-1.34700e+00  2.37200e-01
-1.36020e+00  2.54650e-01
-1.35230e+00  2.49950e-01
-1.35240e+00  2.53350e-01
-1.35900e+00  2.45800e-01
-1.35500e+00  2.51700e-01
-1.35350e+00  2.44950e-01
-1.35140e+00  2.42250e-01
-1.35870e+00  2.18200e-01
-1.33740e+00  2.37350e-01
-1.35270e+00  2.59250e-01
-1.34390e+00  2.53700e-01
-1.33430e+00  2.87350e-01
-1.34570e+00  2.67750e-01
-1.32290e+00  2.50100e-01
-1.34500e+00  2.73000e-01
-1.37360e+00  2.52350e-01
-1.34300e+00  2.08850e-01
-1.34380e+00  2.08850e-01
-1.32870e+00  1.94600e-01
-1.33360e+00  2.54350e-01
-1.33820e+00  2.29600e-01
-1.34080e+00  2.58300e-01
-1.33790e+00  2.53650e-01
-1.34340e+00  2.35700e-01
-1.32990e+00  2.03850e-01
-1.34260e+00  1.90450e-01
-1.33680e+00  1.65300e-01
-1.33370e+00  2.39500e-01
-1.32220e+00  2.49450e-01
-1.33070e+00  2.79750e-01
-1.34000e+00  2.78900e-01
-1.33040e+00  2.62000e-01
-1.33240e+00  2.43250e-01
-1.33080e+00  2.33300e-01
-1.31900e+00  2.54200e-01
-1.34310e+00  2.55900e-01
-1.33440e+00  2.51150e-01
-1.35360e+00  2.63700e-01
-1.34290e+00  2.31400e-01
-1.34220e+00  2.27200e-01
-1.33840e+00  2.40000e-01
-1.34120e+00  2.27000e-01
-1.34700e+00  2.54000e-01
-1.35400e+00  2.35200e-01
-1.36700e+00  2.97300e-01
-1.34920e+00  2.93150e-01
-1.36520e+00  3.13700e-01
-1.35510e+00  3.01850e-01
-1.35160e+00  3.16200e-01
-1.33940e+00  3.29800e-01
-1.36980e+00  3.42850e-01
-1.36190e+00  3.25800e-01
-1.34440e+00  3.35450e-01
-1.37590e+00  3.31800e-01
-1.35620e+00  2.91300e-01
-1.35200e+00  3.02650e-01
-1.34500e+00  2.48950e-01
-1.35390e+00  2.72500e-01
-1.34350e+00  2.76700e-01
-1.33150e+00  2.75050e-01
-1.33710e+00  2.41850e-01
-1.34590e+00  2.40650e-01
-1.35370e+00  1.88650e-01
-1.34770e+00  1.83250e-01
-1.32270e+00  2.11150e-01
-1.36970e+00  2.28950e-01
-1.34040e+00  2.10200e-01
-1.34250e+00  2.29000e-01
-1.31350e+00  2.18800e-01
-1.31860e+00  2.00700e-01
-1.35790e+00  2.21000e-01
-1.32450e+00  1.63250e-01
-1.31470e+00  1.57300e-01
-1.34040e+00  1.78900e-01
-1.31770e+00  1.78000e-01
-1.32250e+00  1.72150e-01
-1.31570e+00  1.81250e-01
-1.32390e+00  2.29450e-01
-1.34510e+00  2.46550e-01
-1.30920e+00  1.83250e-01
-1.32070e+00  2.30050e-01
-1.34590e+00  2.38500e-01
-1.34590e+00  2.33300e-01
-1.33210e+00  1.55800e-01
-1.32130e+00  1.54200e-01
-1.35900e+00  1.55500e-01
-1.32960e+00  1.57250e-01
-1.35040e+00  1.69000e-01
-1.32720e+00  1.64550e-01
-1.33030e+00  1.87100e-01
-1.32020e+00  1.97450e-01
-1.32570e+00  1.62850e-01
-1.33150e+00  1.64350e-01
-1.34690e+00  1.98150e-01
-1.35880e+00  2.39500e-01
-1.35450e+00  2.52350e-01
-1.32720e+00  2.44050e-01
-1.36630e+00  2.43450e-01
-1.35030e+00  2.62400e-01
-1.32160e+00  2.38700e-01
-1.33320e+00  2.22700e-01
-1.37130e+00  2.43250e-01
-1.35160e+00  2.24950e-01
-1.34540e+00  2.65900e-01
-1.32970e+00  2.91550e-01
-1.34400e+00  2.79550e-01
-1.34770e+00  2.87000e-01
-1.33780e+00  2.96050e-01
-1.33880e+00  2.97050e-01
-1.33830e+00  3.18500e-01
-1.34020e+00  2.94700e-01
-1.34380e+00  2.53650e-01
-1.33540e+00  2.48600e-01
-1.32920e+00  2.53300e-01
-1.32910e+00  2.55800e-01
-1.35890e+00  2.78150e-01
-1.33880e+00  2.74950e-01
-1.34700e+00  2.53500e-01
-1.35490e+00  2.80700e-01
-1.34910e+00  2.81900e-01
-1.35620e+00  3.08500e-01
-1.35530e+00  3.13650e-01
-1.37510e+00  3.32800e-01
-1.34950e+00  3.27050e-01
-1.33960e+00  3.55000e-01
-1.33760e+00  3.74250e-01
-1.35730e+00  3.61650e-01
-1.33870e+00  3.54700e-01
-1.35490e+00  3.62450e-01
-1.36160e+00  3.44250e-01
-1.35350e+00  3.39600e-01
-1.33070e+00  2.81600e-01
-1.34050e+00  2.84650e-01
-1.32870e+00  2.84700e-01
-1.32140e+00  2.63850e-01
-1.34090e+00  2.55300e-01
-1.33910e+00  2.53700e-01
-1.34190e+00  2.75150e-01
-1.33250e+00  2.40200e-01
-1.33620e+00  2.44750e-01
-1.35770e+00  2.79850e-01
-1.33320e+00  2.56950e-01
-1.31910e+00  1.96200e-01
-1.32980e+00  2.04250e-01
-1.32120e+00  1.89200e-01
-1.33690e+00  1.77650e-01
-1.33510e+00  1.63000e-01
-1.33860e+00  1.59850e-01
-1.32660e+00  1.25450e-01
-1.32460e+00  1.36450e-01
-1.34690e+00  1.95850e-01
-1.32590e+00  1.79950e-01
-1.32360e+00  1.70050e-01
-1.33790e+00  1.91700e-01
-1.33120e+00  1.59100e-01
-1.35090e+00  1.83250e-01
-1.32540e+00  1.86650e-01
-1.32230e+00  1.34400e-01
-1.32670e+00  1.67100e-01
-1.31990e+00  1.77000e-01
-1.31150e+00  1.55650e-01
-1.34230e+00  1.46700e-01
-1.32030e+00  1.79200e-01
-1.33040e+00  1.82050e-01
-1.33410e+00  2.11400e-01
-1.32990e+00  1.85300e-01
-1.33400e+00  2.29800e-01
-1.31470e+00  2.06250e-01
-1.34740e+00  2.54200e-01
-1.32180e+00  2.45800e-01
-1.33950e+00  2.89100e-01
-1.33830e+00  2.62000e-01
-1.33260e+00  2.37800e-01
-1.32930e+00  2.10450e-01
-1.36520e+00  2.06900e-01
-1.34170e+00  2.03300e-01
-1.32640e+00  2.18700e-01
-1.34430e+00  1.98000e-01
-1.33520e+00  2.37200e-01
-1.34330e+00  2.08950e-01
-1.35300e+00  2.44900e-01
-1.36000e+00  2.31950e-01
-1.32990e+00  2.11650e-01
-1.35990e+00  2.26350e-01
-1.32960e+00  2.07050e-01
-1.33640e+00  2.33450e-01
-1.34340e+00  2.14000e-01
-1.33790e+00  1.78000e-01
-1.32220e+00  1.39750e-01
-1.32950e+00  1.10550e-01
-1.34090e+00  6.33500e-02
-1.33040e+00  8.24500e-02
-1.34640e+00  1.24050e-01
-1.34590e+00  1.46650e-01
-1.35860e+00  1.36950e-01
-1.36550e+00  1.29200e-01
-1.35310e+00  1.50450e-01
-1.34660e+00  1.23800e-01
-1.33810e+00  1.15400e-01
-1.36480e+00  1.32700e-01
-1.35580e+00  1.17800e-01
-1.37910e+00  1.45150e-01
-1.35070e+00  1.69000e-01
-1.33370e+00  1.59200e-01
-1.34540e+00  1.36800e-01
-1.34770e+00  1.67250e-01
-1.35280e+00  1.28000e-01
-1.32760e+00  1.26300e-01
-1.33940e+00  1.06600e-01
-1.34100e+00  1.00800e-01
-1.33830e+00  1.14050e-01
-1.34240e+00  1.07500e-01
-1.35950e+00  1.08500e-01
-1.32900e+00  1.21050e-01
-1.35100e+00  1.07950e-01
-1.33280e+00  8.39000e-02
-1.35660e+00  1.17750e-01
-1.34040e+00  9.62500e-02
-1.33290e+00  1.38950e-01
-1.34940e+00  1.45950e-01
-1.32580e+00  1.36950e-01
-1.34630e+00  1.17300e-01
-1.32340e+00  8.88500e-02
-1.33360e+00  7.52500e-02
-1.35810e+00  1.05450e-01
-1.34850e+00  1.25750e-01
-1.35310e+00  7.37000e-02
-1.35170e+00  1.08200e-01
-1.34400e+00  7.20500e-02
-1.34170e+00  7.06500e-02
-1.33070e+00  6.47500e-02
-1.33780e+00  4.01500e-02
-1.36750e+00  2.13000e-02
-1.36060e+00  3.58500e-02
-1.34790e+00  -9.00000e-03
-1.33390e+00  6.25000e-03
-1.36730e+00  7.15000e-03
-1.35990e+00  -1.15000e-02
-1.30240e+00  -1.73000e-02
-1.35340e+00  1.03500e-02
-1.35010e+00  2.24500e-02
-1.33030e+00  5.89500e-02
-1.35440e+00  3.98000e-02
-1.31480e+00  5.47500e-02
-1.34880e+00  5.75500e-02
-1.35780e+00  5.78000e-02
-1.36990e+00  3.94500e-02
-1.32680e+00  5.03500e-02
-1.34470e+00  7.28000e-02
-1.33690e+00  7.73500e-02
-1.33910e+00  3.83000e-02
-1.32460e+00  3.09500e-02
-1.34030e+00  3.25500e-02
-1.33520e+00  4.60500e-02
-1.34090e+00  4.25500e-02
-1.31200e+00  2.22500e-02
-1.31720e+00  6.07000e-02
-1.32850e+00  2.29000e-02
-1.33230e+00  -1.15000e-03
-1.34110e+00  1.50000e-04
-1.34700e+00  -1.80500e-02
-1.34120e+00  -3.21000e-02
-1.34750e+00  -2.74000e-02
-1.33060e+00  -3.02500e-02
-1.34410e+00  -4.52000e-02
-1.31480e+00  -3.47000e-02
-1.31070e+00  -6.00000e-04
-1.33540e+00  2.45000e-02
-1.35320e+00  5.29500e-02
-1.34380e+00  7.01500e-02
-1.34340e+00  1.09700e-01
-1.34700e+00  1.24400e-01
-1.33580e+00  1.52150e-01
-1.32000e+00  1.49700e-01
-1.32560e+00  8.54500e-02
-1.32510e+00  1.11850e-01
-1.33740e+00  1.12100e-01
-1.33610e+00  6.92000e-02
-1.36200e+00  4.85500e-02
-1.35800e+00  7.27500e-02
-1.34400e+00  9.14000e-02
-1.32940e+00  6.28000e-02
-1.34750e+00  5.24000e-02
-1.35760e+00  3.42000e-02
-1.34670e+00  8.33000e-02
-1.34820e+00  9.13500e-02
-1.32690e+00  8.81000e-02
-1.32210e+00  4.36500e-02
-1.33640e+00  7.04000e-02
-1.33810e+00  1.20400e-01
-1.33330e+00  9.93000e-02
-1.35280e+00  9.91000e-02
-1.32650e+00  1.01050e-01
-1.34930e+00  1.13150e-01
-1.36670e+00  1.10650e-01
-1.34870e+00  1.13100e-01
-1.34310e+00  9.63000e-02
-1.35670e+00  7.16500e-02
-1.34590e+00  1.07500e-01
-1.36570e+00  1.21950e-01
-1.36120e+00  9.02000e-02
-1.38610e+00  9.39000e-02
-1.35390e+00  6.93000e-02
-1.33560e+00  8.99500e-02
-1.34640e+00  7.59000e-02
-1.35060e+00  8.83500e-02
-1.33280e+00  6.21000e-02
-1.32550e+00  4.06500e-02
-1.35140e+00  7.13000e-02
-1.32550e+00  5.44000e-02
-1.35460e+00  1.85000e-02
-1.36760e+00  -4.06500e-02
-1.35900e+00  -5.56000e-02
-1.35260e+00  -5.38000e-02
-1.33790e+00  -2.60000e-02
-1.35270e+00  -4.62000e-02
-1.36420e+00  -6.90000e-02
-1.36410e+00  -8.19500e-02
-1.35360e+00  -4.97500e-02
-1.35850e+00  -4.36500e-02
-1.35420e+00  -6.73500e-02
-1.31170e+00  -5.66000e-02
-1.32420e+00  -6.33000e-02
-1.33110e+00  -8.99500e-02
-1.31170e+00  -1.08400e-01
-1.35890e+00  -1.10850e-01
-1.35700e+00  -1.34400e-01
-1.35880e+00  -1.54500e-01
-1.33960e+00  -1.66600e-01
-1.35010e+00  -1.35000e-01
-1.35760e+00  -1.16500e-01
-1.34000e+00  -1.16250e-01
-1.33970e+00  -7.58000e-02
-1.33310e+00  -3.13000e-02
-1.36880e+00  -1.08000e-02
-1.33340e+00  -2.69500e-02
-1.34510e+00  -2.76500e-02
-1.31970e+00  -1.50000e-04
-1.34930e+00  -7.70000e-03
-1.33530e+00  -6.50000e-03
-1.34770e+00  1.28500e-02
-1.35080e+00  2.29500e-02
-1.35160e+00  2.03500e-02
-1.30950e+00  3.65000e-03
-1.33850e+00  -1.42000e-02
-1.30570e+00  -3.49500e-02
-1.34360e+00  -5.07500e-02
-1.32840e+00  -5.05500e-02
-1.32530e+00  -1.62000e-02
-1.35480e+00  1.36000e-02
-1.31350e+00  3.30000e-03
-1.34930e+00  -1.44000e-02
-1.31610e+00  -3.63000e-02
-1.34020e+00  -3.69500e-02
