-0.004528104178 -0.002828929239 -0.002115848110 -0.002006580579 -0.001917328446 -0.002006580579 -0.002115848110 -0.002828929239 
-0.002828929239 -0.002428866831 -0.002085657737 -0.001968332027 -0.001920984523 -0.001968332027 -0.002085657737 -0.002428866831 
-0.002115848110 -0.002085657737 -0.001990759721 -0.001920590920 -0.001898424849 -0.001920590920 -0.001990759721 -0.002085657737 
-0.002006580579 -0.001968332027 -0.001920590920 -0.001886084349 -0.001872266459 -0.001886084349 -0.001920590920 -0.001968332027 
-0.001917328446 -0.001920984523 -0.001898424849 -0.001872266459 -0.001862844559 -0.001872266459 -0.001898424849 -0.001920984523 
-0.002006580579 -0.001968332027 -0.001920590920 -0.001886084349 -0.001872266459 -0.001886084349 -0.001920590920 -0.001968332027 
-0.002115848110 -0.002085657737 -0.001990759721 -0.001920590920 -0.001898424849 -0.001920590920 -0.001990759721 -0.002085657737 
-0.002828929239 -0.002428866831 -0.002085657737 -0.001968332027 -0.001920984523 -0.001968332027 -0.002085657737 -0.002428866831 

-0.002828929239 -0.002428866831 -0.002085657737 -0.001968332027 -0.001920984523 -0.001968332027 -0.002085657737 -0.002428866831 
-0.002428866831 -0.002255918045 -0.002046984953 -0.001947650129 -0.001913365696 -0.001947650129 -0.002046984953 -0.002255918045 
-0.002085657737 -0.002046984953 -0.001967906994 -0.001909657047 -0.001889852985 -0.001909657047 -0.001967906994 -0.002046984953 
-0.001968332027 -0.001947650129 -0.001909657047 -0.001878492221 -0.001866516521 -0.001878492221 -0.001909657047 -0.001947650129 
-0.001920984523 -0.001913365696 -0.001889852985 -0.001866516521 -0.001857507525 -0.001866516521 -0.001889852985 -0.001913365696 
-0.001968332027 -0.001947650129 -0.001909657047 -0.001878492221 -0.001866516521 -0.001878492221 -0.001909657047 -0.001947650129 
-0.002085657737 -0.002046984953 -0.001967906994 -0.001909657047 -0.001889852985 -0.001909657047 -0.001967906994 -0.002046984953 
-0.002428866831 -0.002255918045 -0.002046984953 -0.001947650129 -0.001913365696 -0.001947650129 -0.002046984953 -0.002255918045 

