T=2.10000e+00  B=0.00000e+00  Ns=40000  E_exact=-1.66208e+00  M_exact=8.68748e-01
     E           M        
-1.64310e+00  -8.55600e-01
-1.65520e+00  -8.65650e-01
-1.66300e+00  -8.67900e-01
-1.67150e+00  -8.75700e-01
-1.66630e+00  -8.70700e-01
-1.65420e+00  -8.65200e-01
-1.65580e+00  -8.70950e-01
-1.66200e+00  -8.66300e-01
-1.67160e+00  -8.73100e-01
-1.65600e+00  -8.63200e-01
-1.68500e+00  -8.81750e-01
-1.66230e+00  -8.66200e-01
-1.67620e+00  -8.73150e-01
-1.68200e+00  -8.77800e-01
-1.67630e+00  -8.74350e-01
-1.65800e+00  -8.70550e-01
-1.66030e+00  -8.69300e-01
-1.65350e+00  -8.64550e-01
-1.67270e+00  -8.70600e-01
-1.65630e+00  -8.61800e-01
-1.65800e+00  -8.62700e-01
-1.68700e+00  -8.68600e-01
-1.65490e+00  -8.59850e-01
-1.66790e+00  -8.65050e-01
-1.65820e+00  -8.64000e-01
-1.65740e+00  -8.68250e-01
-1.67490e+00  -8.75650e-01
-1.68390e+00  -8.84700e-01
-1.68410e+00  -8.83100e-01
-1.65370e+00  -8.71000e-01
-1.65970e+00  -8.64550e-01
-1.67630e+00  -8.77900e-01
-1.65710e+00  -8.69400e-01
-1.64400e+00  -8.63050e-01
-1.65870e+00  -8.74750e-01
-1.65610e+00  -8.62150e-01
-1.67050e+00  -8.66800e-01
-1.66780e+00  -8.70100e-01
-1.67970e+00  -8.73600e-01
-1.64370e+00  -8.61450e-01
-1.63590e+00  -8.51600e-01
-1.65610e+00  -8.65700e-01
-1.67960e+00  -8.82000e-01
-1.67860e+00  -8.76900e-01
-1.67210e+00  -8.73750e-01
-1.66340e+00  -8.72350e-01
-1.66590e+00  -8.71600e-01
-1.65230e+00  -8.57400e-01
-1.64310e+00  -8.59500e-01
-1.68020e+00  -8.70800e-01
-1.66630e+00  -8.72450e-01
-1.65520e+00  -8.63450e-01
-1.66570e+00  -8.71600e-01
-1.65930e+00  -8.59100e-01
-1.65710e+00  -8.64350e-01
-1.66550e+00  -8.76300e-01
-1.65670e+00  -8.59050e-01
-1.65260e+00  -8.60400e-01
-1.65920e+00  -8.57700e-01
-1.67210e+00  -8.64600e-01
-1.64580e+00  -8.48250e-01
-1.63550e+00  -8.46550e-01
-1.65280e+00  -8.59500e-01
-1.65990e+00  -8.68950e-01
-1.64230e+00  -8.58450e-01
-1.65780e+00  -8.66350e-01
-1.66910e+00  -8.73250e-01
-1.66670e+00  -8.69950e-01
-1.65550e+00  -8.63400e-01
-1.67120e+00  -8.77250e-01
-1.66010e+00  -8.70800e-01
-1.65000e+00  -8.64200e-01
-1.68190e+00  -8.77550e-01
-1.65680e+00  -8.69650e-01
-1.65870e+00  -8.70550e-01
-1.66820e+00  -8.75150e-01
-1.64300e+00  -8.66350e-01
-1.68530e+00  -8.84200e-01
-1.65720e+00  -8.66400e-01
-1.66210e+00  -8.72750e-01
-1.67480e+00  -8.76500e-01
-1.66680e+00  -8.73950e-01
-1.66530e+00  -8.69150e-01
-1.65570e+00  -8.65150e-01
-1.64540e+00  -8.56750e-01
-1.66300e+00  -8.67900e-01
-1.65730e+00  -8.63400e-01
-1.67220e+00  -8.79350e-01
-1.66490e+00  -8.64750e-01
-1.66660e+00  -8.76700e-01
-1.66440e+00  -8.73200e-01
-1.65010e+00  -8.55300e-01
-1.67230e+00  -8.71900e-01
-1.65410e+00  -8.66650e-01
-1.66900e+00  -8.76950e-01
-1.66840e+00  -8.76850e-01
-1.66870e+00  -8.74700e-01
-1.66830e+00  -8.67250e-01
-1.65630e+00  -8.64550e-01
-1.66760e+00  -8.71500e-01
-1.66720e+00  -8.65950e-01
-1.67900e+00  -8.74200e-01
-1.65070e+00  -8.55550e-01
-1.66830e+00  -8.68850e-01
-1.67370e+00  -8.73250e-01
-1.64280e+00  -8.56350e-01
-1.66630e+00  -8.71850e-01
-1.64930e+00  -8.62700e-01
-1.66320e+00  -8.64750e-01
-1.65900e+00  -8.70100e-01
-1.65880e+00  -8.69450e-01
-1.66370e+00  -8.67850e-01
-1.64920e+00  -8.63850e-01
-1.67850e+00  -8.78750e-01
-1.63870e+00  -8.52800e-01
-1.64630e+00  -8.55450e-01
-1.65140e+00  -8.66200e-01
-1.66830e+00  -8.73600e-01
-1.67050e+00  -8.78000e-01
-1.65900e+00  -8.68450e-01
-1.66340e+00  -8.69850e-01
-1.65360e+00  -8.63450e-01
-1.68010e+00  -8.82200e-01
-1.68310e+00  -8.81850e-01
-1.66460e+00  -8.69100e-01
-1.66140e+00  -8.65750e-01
-1.66190e+00  -8.74100e-01
-1.67400e+00  -8.68000e-01
-1.66840e+00  -8.74350e-01
-1.66320e+00  -8.71100e-01
-1.67790e+00  -8.78850e-01
-1.67270e+00  -8.81350e-01
-1.66530e+00  -8.75150e-01
-1.66050e+00  -8.66300e-01
-1.67050e+00  -8.73350e-01
-1.65090e+00  -8.60500e-01
-1.65520e+00  -8.57650e-01
-1.64880e+00  -8.57600e-01
-1.65570e+00  -8.63400e-01
-1.65100e+00  -8.63800e-01
-1.66240e+00  -8.74100e-01
-1.65810e+00  -8.72400e-01
-1.66110e+00  -8.73500e-01
-1.64710e+00  -8.60500e-01
-1.67760e+00  -8.77450e-01
-1.65730e+00  -8.63950e-01
-1.66430e+00  -8.70400e-01
-1.63820e+00  -8.55650e-01
-1.66310e+00  -8.75300e-01
-1.64550e+00  -8.61750e-01
-1.67300e+00  -8.71250e-01
-1.65480e+00  -8.67000e-01
-1.65750e+00  -8.67450e-01
-1.66060e+00  -8.61700e-01
-1.66240e+00  -8.68600e-01
-1.67460e+00  -8.78350e-01
-1.64900e+00  -8.64100e-01
-1.66180e+00  -8.61050e-01
-1.63490e+00  -8.49300e-01
-1.63490e+00  -8.57950e-01
-1.65760e+00  -8.72050e-01
-1.66920e+00  -8.72550e-01
-1.65720e+00  -8.64350e-01
-1.64780e+00  -8.63000e-01
-1.64960e+00  -8.67000e-01
-1.67590e+00  -8.77650e-01
-1.66860e+00  -8.70950e-01
-1.68790e+00  -8.80400e-01
-1.65910e+00  -8.66000e-01
-1.67970e+00  -8.82850e-01
-1.65130e+00  -8.68600e-01
-1.67990e+00  -8.75400e-01
-1.64620e+00  -8.61200e-01
-1.66670e+00  -8.72550e-01
-1.67070e+00  -8.76550e-01
-1.66910e+00  -8.72050e-01
-1.65800e+00  -8.66150e-01
-1.67120e+00  -8.73250e-01
-1.67080e+00  -8.75200e-01
-1.68110e+00  -8.81100e-01
-1.67300e+00  -8.70250e-01
-1.65990e+00  -8.58850e-01
-1.66730e+00  -8.70650e-01
-1.64700e+00  -8.53000e-01
-1.67680e+00  -8.73100e-01
-1.66390e+00  -8.65150e-01
-1.67170e+00  -8.67000e-01
-1.64800e+00  -8.52400e-01
-1.66330e+00  -8.63350e-01
-1.65860e+00  -8.70950e-01
-1.67080e+00  -8.79900e-01
-1.67280e+00  -8.74750e-01
-1.66070e+00  -8.68200e-01
-1.66490e+00  -8.72950e-01
-1.67470e+00  -8.74450e-01
-1.66410e+00  -8.67250e-01
-1.66010e+00  -8.68600e-01
-1.67380e+00  -8.75750e-01
-1.67190e+00  -8.81450e-01
-1.66110e+00  -8.67950e-01
-1.65620e+00  -8.63250e-01
-1.65960e+00  -8.68750e-01
-1.67170e+00  -8.74900e-01
-1.64830e+00  -8.62200e-01
-1.65350e+00  -8.63500e-01
-1.67830e+00  -8.74250e-01
-1.66290e+00  -8.71150e-01
-1.65240e+00  -8.64200e-01
-1.64740e+00  -8.58200e-01
-1.67820e+00  -8.79800e-01
-1.65700e+00  -8.63700e-01
-1.65510e+00  -8.62850e-01
-1.65710e+00  -8.66100e-01
-1.65700e+00  -8.63650e-01
-1.65350e+00  -8.62500e-01
-1.66390e+00  -8.70000e-01
-1.67510e+00  -8.78500e-01
-1.68910e+00  -8.88750e-01
-1.65940e+00  -8.68900e-01
-1.66330e+00  -8.71700e-01
-1.68060e+00  -8.73100e-01
-1.66180e+00  -8.66250e-01
-1.67580e+00  -8.75500e-01
-1.66470e+00  -8.74550e-01
-1.65910e+00  -8.60200e-01
-1.67900e+00  -8.80300e-01
-1.66220e+00  -8.71500e-01
-1.66330e+00  -8.74350e-01
-1.65330e+00  -8.65100e-01
-1.67410e+00  -8.70150e-01
-1.65940e+00  -8.65300e-01
-1.65320e+00  -8.64750e-01
-1.68040e+00  -8.80100e-01
-1.65960e+00  -8.70600e-01
-1.65600e+00  -8.67300e-01
-1.66800e+00  -8.77600e-01
-1.66990e+00  -8.76050e-01
-1.67360e+00  -8.75500e-01
-1.65950e+00  -8.66200e-01
-1.67250e+00  -8.66600e-01
-1.66430e+00  -8.75300e-01
-1.65750e+00  -8.67750e-01
-1.64700e+00  -8.62850e-01
-1.66300e+00  -8.75600e-01
-1.67900e+00  -8.78400e-01
-1.66030e+00  -8.72000e-01
-1.65740e+00  -8.64050e-01
-1.64220e+00  -8.56050e-01
-1.65930e+00  -8.65900e-01
-1.67980e+00  -8.81650e-01
-1.64830e+00  -8.63100e-01
-1.67720e+00  -8.80700e-01
-1.66820e+00  -8.68550e-01
-1.63900e+00  -8.55650e-01
-1.66030e+00  -8.70650e-01
-1.65720e+00  -8.67400e-01
-1.64630e+00  -8.65150e-01
-1.66750e+00  -8.78200e-01
-1.65790e+00  -8.66250e-01
-1.66280e+00  -8.69800e-01
-1.64110e+00  -8.48450e-01
-1.66650e+00  -8.74000e-01
-1.65580e+00  -8.69850e-01
-1.64790e+00  -8.59350e-01
-1.66660e+00  -8.70900e-01
-1.65320e+00  -8.67150e-01
-1.66770e+00  -8.69800e-01
-1.66410e+00  -8.70350e-01
-1.66710e+00  -8.77350e-01
-1.65610e+00  -8.66550e-01
-1.68100e+00  -8.77300e-01
-1.65970e+00  -8.69300e-01
-1.66690e+00  -8.69150e-01
-1.67380e+00  -8.76000e-01
-1.67810e+00  -8.76150e-01
-1.63180e+00  -8.54500e-01
-1.67020e+00  -8.74900e-01
-1.66510e+00  -8.70950e-01
-1.63860e+00  -8.57600e-01
-1.64670e+00  -8.52250e-01
-1.66720e+00  -8.59400e-01
-1.66430e+00  -8.61650e-01
-1.66920e+00  -8.71750e-01
-1.65740e+00  -8.71750e-01
-1.65330e+00  -8.66950e-01
-1.67670e+00  -8.80550e-01
-1.67000e+00  -8.75550e-01
-1.64230e+00  -8.53500e-01
-1.65520e+00  -8.66400e-01
-1.66130e+00  -8.69750e-01
-1.65910e+00  -8.67400e-01
-1.66600e+00  -8.67700e-01
-1.64700e+00  -8.52800e-01
-1.65650e+00  -8.65500e-01
-1.66740e+00  -8.65600e-01
-1.65180e+00  -8.65150e-01
-1.64900e+00  -8.61200e-01
-1.66550e+00  -8.69300e-01
-1.67620e+00  -8.75550e-01
-1.66110e+00  -8.67650e-01
-1.67330e+00  -8.80150e-01
-1.68320e+00  -8.82150e-01
-1.67000e+00  -8.80000e-01
-1.64940e+00  -8.59600e-01
-1.64070e+00  -8.54800e-01
-1.68020e+00  -8.82700e-01
-1.65640e+00  -8.67700e-01
-1.66140e+00  -8.68000e-01
-1.67620e+00  -8.77000e-01
-1.65480e+00  -8.65350e-01
-1.64880e+00  -8.60300e-01
-1.65470e+00  -8.67100e-01
-1.65550e+00  -8.59300e-01
-1.64190e+00  -8.53050e-01
-1.64690e+00  -8.55950e-01
-1.67300e+00  -8.75200e-01
-1.66800e+00  -8.73500e-01
-1.65740e+00  -8.67450e-01
-1.66490e+00  -8.71350e-01
-1.65620e+00  -8.64400e-01
-1.65540e+00  -8.66000e-01
-1.66090e+00  -8.62850e-01
-1.66380e+00  -8.71650e-01
-1.66090e+00  -8.71150e-01
-1.65870e+00  -8.66950e-01
-1.65850e+00  -8.66150e-01
-1.65980e+00  -8.70100e-01
-1.64480e+00  -8.60950e-01
-1.66140e+00  -8.61700e-01
-1.67940e+00  -8.79500e-01
-1.65740e+00  -8.65000e-01
-1.67820e+00  -8.72600e-01
-1.66050e+00  -8.70700e-01
-1.65010e+00  -8.58650e-01
-1.66520e+00  -8.66700e-01
-1.64250e+00  -8.60350e-01
-1.66050e+00  -8.67150e-01
-1.64890e+00  -8.61650e-01
-1.66520e+00  -8.72350e-01
-1.65870e+00  -8.65700e-01
-1.66900e+00  -8.72350e-01
-1.66210e+00  -8.72300e-01
-1.67850e+00  -8.80950e-01
-1.66920e+00  -8.75650e-01
-1.66900e+00  -8.74000e-01
-1.65400e+00  -8.60000e-01
-1.63170e+00  -8.55050e-01
-1.66160e+00  -8.64000e-01
-1.63530e+00  -8.51100e-01
-1.66890e+00  -8.77100e-01
-1.65850e+00  -8.69400e-01
-1.66780e+00  -8.73800e-01
-1.67400e+00  -8.77200e-01
-1.66050e+00  -8.66300e-01
-1.65640e+00  -8.69550e-01
-1.66120e+00  -8.69100e-01
-1.67190e+00  -8.77250e-01
-1.64820e+00  -8.68050e-01
-1.67870e+00  -8.78650e-01
-1.65610e+00  -8.67200e-01
-1.67160e+00  -8.73350e-01
-1.65120e+00  -8.61900e-01
-1.68140e+00  -8.82750e-01
-1.66180e+00  -8.74400e-01
-1.64890e+00  -8.64550e-01
-1.67290e+00  -8.78500e-01
-1.64490e+00  -8.62250e-01
-1.67480e+00  -8.77450e-01
-1.65850e+00  -8.65700e-01
-1.66950e+00  -8.71100e-01
-1.65850e+00  -8.71500e-01
-1.68030e+00  -8.81000e-01
-1.68700e+00  -8.83100e-01
-1.66700e+00  -8.72450e-01
-1.64690e+00  -8.60450e-01
-1.66060e+00  -8.66250e-01
-1.67000e+00  -8.75450e-01
-1.66090e+00  -8.61150e-01
-1.67350e+00  -8.75300e-01
-1.67420e+00  -8.78500e-01
-1.67010e+00  -8.70000e-01
-1.64420e+00  -8.58900e-01
-1.66570e+00  -8.72750e-01
-1.65210e+00  -8.61500e-01
-1.66460e+00  -8.70350e-01
-1.66220e+00  -8.68850e-01
-1.66450e+00  -8.66750e-01
-1.66550e+00  -8.64850e-01
-1.65600e+00  -8.63450e-01
-1.64600e+00  -8.60750e-01
-1.66160e+00  -8.71500e-01
-1.68840e+00  -8.81800e-01
-1.68060e+00  -8.84100e-01
-1.66400e+00  -8.70500e-01
-1.65960e+00  -8.72450e-01
-1.67530e+00  -8.78350e-01
-1.66420e+00  -8.68150e-01
-1.65060e+00  -8.56250e-01
-1.65200e+00  -8.55650e-01
-1.64060e+00  -8.52650e-01
-1.67630e+00  -8.76100e-01
-1.65190e+00  -8.63250e-01
-1.66780e+00  -8.73250e-01
-1.65650e+00  -8.66350e-01
-1.65700e+00  -8.64200e-01
-1.67050e+00  -8.76600e-01
-1.66020e+00  -8.68900e-01
-1.66500e+00  -8.70400e-01
-1.67140e+00  -8.71400e-01
-1.65250e+00  -8.64150e-01
-1.64760e+00  -8.62800e-01
-1.66810e+00  -8.72400e-01
-1.67580e+00  -8.79250e-01
-1.66550e+00  -8.72350e-01
-1.66280e+00  -8.70800e-01
-1.65860e+00  -8.64300e-01
-1.65640e+00  -8.66050e-01
-1.65330e+00  -8.67500e-01
-1.67010e+00  -8.75050e-01
-1.65910e+00  -8.66800e-01
-1.64590e+00  -8.55050e-01
-1.68290e+00  -8.75600e-01
-1.66140e+00  -8.67700e-01
-1.65710e+00  -8.67350e-01
-1.66590e+00  -8.72050e-01
-1.67610e+00  -8.68750e-01
-1.65700e+00  -8.71850e-01
-1.65670e+00  -8.66600e-01
-1.66540e+00  -8.64600e-01
-1.66430e+00  -8.71900e-01
-1.65660e+00  -8.74500e-01
-1.66340e+00  -8.75700e-01
-1.66680e+00  -8.71600e-01
-1.67240e+00  -8.68900e-01
-1.64790e+00  -8.61950e-01
-1.64820e+00  -8.66950e-01
-1.68410e+00  -8.73750e-01
-1.66980e+00  -8.66700e-01
-1.65880e+00  -8.71150e-01
-1.66670e+00  -8.79850e-01
-1.66120e+00  -8.71700e-01
-1.65750e+00  -8.66250e-01
-1.68210e+00  -8.84900e-01
-1.67720e+00  -8.80600e-01
-1.65630e+00  -8.68650e-01
-1.65700e+00  -8.65500e-01
-1.66420e+00  -8.67800e-01
-1.66570e+00  -8.71000e-01
-1.65150e+00  -8.61150e-01
-1.66130e+00  -8.64050e-01
-1.65910e+00  -8.71700e-01
-1.66320e+00  -8.68300e-01
-1.65740e+00  -8.67150e-01
-1.66780e+00  -8.76000e-01
-1.66850e+00  -8.76050e-01
-1.65700e+00  -8.68400e-01
-1.67030e+00  -8.75700e-01
-1.68530e+00  -8.84250e-01
-1.66750e+00  -8.71600e-01
-1.66120e+00  -8.73500e-01
-1.66790e+00  -8.76750e-01
-1.65880e+00  -8.67850e-01
-1.67550e+00  -8.76650e-01
-1.65890e+00  -8.67250e-01
-1.65540e+00  -8.66250e-01
-1.67060e+00  -8.71850e-01
-1.66420e+00  -8.66600e-01
-1.66720e+00  -8.76750e-01
-1.63530e+00  -8.44800e-01
-1.66420e+00  -8.68700e-01
-1.66870e+00  -8.70700e-01
-1.63780e+00  -8.55750e-01
-1.66280e+00  -8.71850e-01
-1.67800e+00  -8.77450e-01
-1.67010e+00  -8.73150e-01
-1.64510e+00  -8.58050e-01
-1.66340e+00  -8.69300e-01
-1.65710e+00  -8.71750e-01
-1.64760e+00  -8.65300e-01
-1.66320e+00  -8.70350e-01
-1.67920e+00  -8.78400e-01
-1.65400e+00  -8.66800e-01
-1.65360e+00  -8.67500e-01
-1.66100e+00  -8.62050e-01
-1.66060e+00  -8.73350e-01
-1.65160e+00  -8.63700e-01
-1.65740e+00  -8.60600e-01
-1.68730e+00  -8.81550e-01
-1.66560e+00  -8.66850e-01
-1.67500e+00  -8.71400e-01
-1.67070e+00  -8.77600e-01
-1.67200e+00  -8.77150e-01
-1.65680e+00  -8.67600e-01
-1.67290e+00  -8.82700e-01
-1.66670e+00  -8.76200e-01
-1.66610e+00  -8.73550e-01
-1.68190e+00  -8.79850e-01
-1.66180e+00  -8.68250e-01
-1.66790e+00  -8.74700e-01
-1.66160e+00  -8.70050e-01
-1.64810e+00  -8.64250e-01
-1.65180e+00  -8.65150e-01
-1.67180e+00  -8.77250e-01
-1.66610e+00  -8.70800e-01
-1.67210e+00  -8.76450e-01
-1.65720e+00  -8.62850e-01
-1.68670e+00  -8.79850e-01
-1.66030e+00  -8.76250e-01
-1.67930e+00  -8.81850e-01
-1.66940e+00  -8.78000e-01
-1.66550e+00  -8.75800e-01
-1.68360e+00  -8.79750e-01
-1.65060e+00  -8.61650e-01
-1.69040e+00  -8.89550e-01
-1.64980e+00  -8.67050e-01
-1.66860e+00  -8.73200e-01
-1.64460e+00  -8.61250e-01
-1.67780e+00  -8.75700e-01
-1.65310e+00  -8.67950e-01
-1.64880e+00  -8.59300e-01
-1.65640e+00  -8.58200e-01
-1.67660e+00  -8.75150e-01
-1.64500e+00  -8.66700e-01
-1.67230e+00  -8.70550e-01
-1.65350e+00  -8.68400e-01
-1.68120e+00  -8.82900e-01
-1.64320e+00  -8.63200e-01
-1.65600e+00  -8.69450e-01
-1.66730e+00  -8.74100e-01
-1.65460e+00  -8.65050e-01
-1.66490e+00  -8.69450e-01
-1.63940e+00  -8.60450e-01
-1.66510e+00  -8.76250e-01
-1.65290e+00  -8.71100e-01
-1.66800e+00  -8.72800e-01
-1.67180e+00  -8.71000e-01
-1.63700e+00  -8.49350e-01
-1.65530e+00  -8.66700e-01
-1.66520e+00  -8.65300e-01
-1.65920e+00  -8.66950e-01
-1.65090e+00  -8.64500e-01
-1.65740e+00  -8.66500e-01
-1.65520e+00  -8.68050e-01
-1.64760e+00  -8.57650e-01
-1.67030e+00  -8.74250e-01
-1.66190e+00  -8.69500e-01
-1.65040e+00  -8.63100e-01
-1.66030e+00  -8.69850e-01
-1.68110e+00  -8.76850e-01
-1.65190e+00  -8.63500e-01
-1.65270e+00  -8.64550e-01
-1.67960e+00  -8.80850e-01
-1.65950e+00  -8.71250e-01
-1.65460e+00  -8.67500e-01
-1.66090e+00  -8.73350e-01
-1.65470e+00  -8.72500e-01
-1.66250e+00  -8.70500e-01
-1.66430e+00  -8.71900e-01
-1.68310e+00  -8.82000e-01
-1.65520e+00  -8.66350e-01
-1.65420e+00  -8.60950e-01
-1.65170e+00  -8.58600e-01
-1.65980e+00  -8.65550e-01
