T=2.20000e+00  B=0.00000e+00  Ns=40000  E_exact=-1.54649e+00  M_exact=7.84755e-01
     E           M        
-1.55570e+00  -8.02000e-01
-1.54740e+00  -7.99250e-01
-1.55920e+00  -8.05300e-01
-1.53560e+00  -7.77800e-01
-1.54300e+00  -7.78200e-01
-1.53020e+00  -7.72650e-01
-1.54340e+00  -7.78500e-01
-1.52260e+00  -7.57650e-01
-1.54740e+00  -7.75300e-01
-1.53760e+00  -7.71400e-01
-1.53800e+00  -7.68450e-01
-1.51990e+00  -7.56550e-01
-1.53620e+00  -7.68150e-01
-1.51960e+00  -7.45850e-01
-1.54440e+00  -7.55850e-01
-1.53270e+00  -7.60550e-01
-1.54900e+00  -7.73500e-01
-1.55460e+00  -7.80450e-01
-1.53880e+00  -7.70100e-01
-1.55730e+00  -7.77550e-01
-1.51150e+00  -7.52900e-01
-1.54230e+00  -7.72450e-01
-1.53750e+00  -7.67550e-01
-1.52470e+00  -7.60650e-01
-1.53370e+00  -7.70600e-01
-1.55360e+00  -7.92050e-01
-1.54930e+00  -7.96200e-01
-1.52470e+00  -7.73700e-01
-1.54640e+00  -7.92450e-01
-1.57320e+00  -8.10800e-01
-1.56080e+00  -8.02350e-01
-1.58510e+00  -8.25000e-01
-1.53830e+00  -7.73850e-01
-1.57740e+00  -8.13500e-01
-1.55100e+00  -8.08450e-01
-1.58130e+00  -8.17700e-01
-1.54590e+00  -7.97100e-01
-1.56220e+00  -8.05200e-01
-1.56560e+00  -8.11350e-01
-1.54760e+00  -7.88000e-01
-1.53970e+00  -7.84600e-01
-1.56420e+00  -7.95950e-01
-1.55630e+00  -8.05900e-01
-1.57220e+00  -8.10000e-01
-1.55610e+00  -7.96050e-01
-1.54570e+00  -7.86400e-01
-1.55850e+00  -7.95400e-01
-1.54550e+00  -7.85800e-01
-1.55670e+00  -7.90400e-01
-1.53860e+00  -7.78450e-01
-1.55680e+00  -7.95050e-01
-1.53760e+00  -7.67850e-01
-1.54100e+00  -7.69600e-01
-1.54930e+00  -7.89750e-01
-1.55290e+00  -7.97550e-01
-1.54860e+00  -7.87600e-01
-1.54870e+00  -8.02800e-01
-1.54740e+00  -8.00950e-01
-1.55850e+00  -8.06750e-01
-1.54910e+00  -7.92200e-01
-1.54480e+00  -8.02300e-01
-1.55800e+00  -7.97900e-01
-1.56030e+00  -7.96900e-01
-1.53850e+00  -7.80500e-01
-1.53600e+00  -7.72350e-01
-1.54200e+00  -7.67500e-01
-1.54150e+00  -7.78200e-01
-1.54270e+00  -7.84250e-01
-1.54810e+00  -7.83400e-01
-1.55580e+00  -7.82600e-01
-1.55260e+00  -7.91300e-01
-1.54150e+00  -7.84950e-01
-1.55760e+00  -8.01700e-01
-1.56090e+00  -8.05400e-01
-1.54710e+00  -7.85500e-01
-1.54490e+00  -7.86300e-01
-1.54240e+00  -7.82250e-01
-1.53940e+00  -7.75700e-01
-1.54570e+00  -7.91200e-01
-1.56330e+00  -8.09400e-01
-1.58360e+00  -8.22200e-01
-1.56940e+00  -8.14450e-01
-1.54510e+00  -8.00650e-01
-1.55990e+00  -8.02150e-01
-1.55840e+00  -7.98300e-01
-1.56070e+00  -7.93950e-01
-1.57200e+00  -8.02800e-01
-1.55050e+00  -7.99100e-01
-1.55700e+00  -8.05900e-01
-1.56200e+00  -8.10000e-01
-1.53660e+00  -7.92950e-01
-1.55670e+00  -7.98300e-01
-1.53740e+00  -7.80350e-01
-1.55940e+00  -7.96550e-01
-1.54690e+00  -7.81750e-01
-1.54620e+00  -7.86300e-01
-1.56870e+00  -7.96550e-01
-1.55160e+00  -7.92500e-01
-1.54790e+00  -7.92900e-01
-1.54870e+00  -7.93900e-01
-1.56670e+00  -8.19650e-01
-1.55120e+00  -8.05200e-01
-1.56560e+00  -8.08100e-01
-1.55480e+00  -7.91600e-01
-1.54350e+00  -7.82500e-01
-1.55040e+00  -7.85550e-01
-1.55600e+00  -7.97750e-01
-1.54180e+00  -7.98600e-01
-1.58160e+00  -8.17450e-01
-1.54870e+00  -7.99000e-01
-1.53670e+00  -7.81500e-01
-1.52250e+00  -7.76800e-01
-1.55450e+00  -8.02250e-01
-1.56320e+00  -8.05750e-01
-1.52970e+00  -7.64400e-01
-1.54390e+00  -7.70450e-01
-1.53340e+00  -7.58750e-01
-1.54120e+00  -7.73350e-01
-1.52980e+00  -7.71050e-01
-1.53640e+00  -7.76800e-01
-1.53050e+00  -7.87300e-01
-1.53710e+00  -7.81250e-01
-1.53190e+00  -7.65850e-01
-1.53450e+00  -7.78300e-01
-1.54250e+00  -7.81500e-01
-1.54650e+00  -7.81650e-01
-1.54260e+00  -7.75300e-01
-1.53000e+00  -7.61650e-01
-1.54480e+00  -7.68600e-01
-1.53510e+00  -7.67150e-01
-1.54610e+00  -7.70400e-01
-1.54250e+00  -7.81150e-01
-1.54750e+00  -7.88850e-01
-1.53500e+00  -7.85350e-01
-1.57530e+00  -8.18450e-01
-1.55180e+00  -8.05100e-01
-1.55590e+00  -8.00800e-01
-1.56700e+00  -8.05350e-01
-1.57000e+00  -8.07500e-01
-1.52370e+00  -7.75150e-01
-1.55020e+00  -7.85200e-01
-1.55140e+00  -7.84600e-01
-1.52770e+00  -7.85450e-01
-1.52620e+00  -7.72600e-01
-1.55860e+00  -7.95200e-01
-1.56820e+00  -8.00300e-01
-1.56590e+00  -8.02750e-01
-1.54500e+00  -7.92400e-01
-1.53940e+00  -7.86300e-01
-1.56070e+00  -8.00650e-01
-1.55840e+00  -8.01650e-01
-1.52520e+00  -7.79750e-01
-1.55980e+00  -8.05100e-01
-1.56170e+00  -7.98250e-01
-1.54170e+00  -7.79450e-01
-1.54350e+00  -7.79550e-01
-1.52830e+00  -7.58400e-01
-1.52290e+00  -7.65250e-01
-1.54590e+00  -7.61650e-01
-1.52550e+00  -7.79250e-01
-1.53130e+00  -7.61550e-01
-1.53650e+00  -7.63550e-01
-1.56030e+00  -7.96800e-01
-1.53810e+00  -7.87850e-01
-1.56230e+00  -8.02550e-01
-1.57870e+00  -8.18100e-01
-1.54180e+00  -7.88550e-01
-1.54680e+00  -7.91850e-01
-1.52860e+00  -7.65450e-01
-1.55930e+00  -7.92350e-01
-1.53230e+00  -7.77900e-01
-1.55400e+00  -7.86950e-01
-1.55940e+00  -7.85300e-01
-1.54570e+00  -7.88550e-01
-1.53830e+00  -7.87450e-01
-1.54040e+00  -7.79500e-01
-1.53960e+00  -7.78650e-01
-1.52940e+00  -7.61400e-01
-1.53180e+00  -7.65600e-01
-1.55660e+00  -7.93350e-01
-1.53480e+00  -7.62700e-01
-1.53250e+00  -7.61650e-01
-1.54590e+00  -7.81650e-01
-1.55320e+00  -7.93950e-01
-1.54250e+00  -7.85000e-01
-1.53680e+00  -7.72150e-01
-1.55420e+00  -7.97150e-01
-1.53970e+00  -7.77650e-01
-1.55250e+00  -7.87450e-01
-1.54400e+00  -7.79350e-01
-1.53970e+00  -7.70550e-01
-1.52900e+00  -7.64750e-01
-1.53880e+00  -7.68050e-01
-1.55460e+00  -7.84750e-01
-1.55000e+00  -7.68250e-01
-1.55920e+00  -7.81200e-01
-1.56630e+00  -8.04700e-01
-1.54070e+00  -7.85000e-01
-1.54860e+00  -7.81050e-01
-1.52070e+00  -7.68400e-01
-1.54970e+00  -7.93150e-01
-1.54170e+00  -7.81750e-01
-1.54790e+00  -7.90750e-01
-1.54110e+00  -7.75100e-01
-1.56030e+00  -7.88900e-01
-1.54840e+00  -7.82500e-01
-1.54540e+00  -7.67300e-01
-1.54880e+00  -7.80500e-01
-1.54610e+00  -7.77150e-01
-1.51960e+00  -7.49950e-01
-1.52110e+00  -7.50600e-01
-1.55640e+00  -7.68750e-01
-1.51070e+00  -7.50350e-01
-1.54010e+00  -7.80600e-01
-1.54740e+00  -7.92650e-01
-1.55790e+00  -7.97000e-01
-1.54950e+00  -8.01150e-01
-1.54540e+00  -7.92600e-01
-1.55180e+00  -8.03350e-01
-1.55350e+00  -7.98350e-01
-1.56440e+00  -7.97150e-01
-1.53220e+00  -7.83500e-01
-1.55790e+00  -7.99250e-01
-1.53180e+00  -7.77150e-01
-1.54940e+00  -7.83700e-01
-1.53520e+00  -7.87200e-01
-1.56270e+00  -7.99300e-01
-1.54440e+00  -7.91050e-01
-1.53720e+00  -7.88650e-01
-1.57510e+00  -8.13750e-01
-1.53130e+00  -7.63900e-01
-1.54770e+00  -7.85150e-01
-1.54600e+00  -7.77900e-01
-1.55370e+00  -7.71650e-01
-1.54260e+00  -7.78600e-01
-1.54910e+00  -7.82250e-01
-1.56230e+00  -7.91400e-01
-1.56390e+00  -8.03900e-01
-1.55280e+00  -8.01250e-01
-1.55800e+00  -8.08800e-01
-1.55390e+00  -8.03500e-01
-1.55200e+00  -7.83200e-01
-1.55350e+00  -7.94100e-01
-1.55340e+00  -7.98650e-01
-1.55950e+00  -7.97450e-01
-1.54100e+00  -7.87600e-01
-1.54870e+00  -7.97650e-01
-1.54680e+00  -7.83450e-01
-1.55830e+00  -7.90100e-01
-1.54640e+00  -7.92900e-01
-1.54490e+00  -7.88700e-01
-1.55390e+00  -7.88500e-01
-1.53550e+00  -7.75950e-01
-1.53190e+00  -7.81400e-01
-1.54740e+00  -7.85500e-01
-1.56710e+00  -7.89500e-01
-1.55520e+00  -7.82000e-01
-1.53460e+00  -7.64000e-01
-1.52010e+00  -7.52200e-01
-1.55540e+00  -7.78200e-01
-1.54270e+00  -7.79650e-01
-1.52310e+00  -7.56950e-01
-1.54460e+00  -7.83050e-01
-1.54320e+00  -7.86750e-01
-1.56080e+00  -7.95700e-01
-1.54610e+00  -7.89850e-01
-1.54500e+00  -7.83600e-01
-1.54190e+00  -7.82300e-01
-1.54790e+00  -7.83850e-01
-1.54230e+00  -7.89650e-01
-1.55810e+00  -8.00850e-01
-1.54930e+00  -7.83200e-01
-1.54780e+00  -7.79100e-01
-1.54810e+00  -7.89500e-01
-1.52310e+00  -7.62000e-01
-1.54810e+00  -7.65500e-01
-1.53820e+00  -7.65550e-01
-1.54470e+00  -7.77750e-01
-1.54040e+00  -7.94300e-01
-1.55310e+00  -7.93100e-01
-1.56280e+00  -8.02900e-01
-1.54520e+00  -7.91350e-01
-1.55470e+00  -7.93100e-01
-1.55010e+00  -7.92400e-01
-1.54610e+00  -7.90650e-01
-1.57150e+00  -7.94300e-01
-1.55170e+00  -7.89300e-01
-1.55060e+00  -7.96500e-01
-1.56790e+00  -8.11950e-01
-1.58430e+00  -8.18850e-01
-1.54510e+00  -7.96150e-01
-1.55450e+00  -7.98750e-01
-1.54970e+00  -7.99550e-01
-1.56060e+00  -8.06400e-01
-1.54270e+00  -7.90700e-01
-1.54490e+00  -7.85300e-01
-1.54420e+00  -7.77450e-01
-1.56570e+00  -7.95200e-01
-1.53820e+00  -7.79100e-01
-1.52410e+00  -7.82050e-01
-1.57050e+00  -7.94550e-01
-1.54260e+00  -7.66400e-01
-1.53470e+00  -7.74900e-01
-1.54140e+00  -7.78350e-01
-1.53900e+00  -7.71450e-01
-1.54800e+00  -7.81750e-01
-1.55710e+00  -7.97650e-01
-1.55450e+00  -7.90150e-01
-1.54040e+00  -7.85500e-01
-1.54470e+00  -7.96750e-01
-1.54890e+00  -7.88400e-01
-1.55050e+00  -7.86150e-01
-1.54650e+00  -7.78550e-01
-1.54840e+00  -7.90600e-01
-1.54760e+00  -7.96000e-01
-1.56660e+00  -8.04900e-01
-1.54570e+00  -7.94950e-01
-1.54430e+00  -7.86150e-01
-1.55460e+00  -7.97500e-01
-1.54400e+00  -7.88850e-01
-1.56300e+00  -8.04250e-01
-1.55670e+00  -8.05550e-01
-1.55900e+00  -8.09900e-01
-1.55530e+00  -8.07750e-01
-1.56510e+00  -8.15150e-01
-1.55800e+00  -8.04150e-01
-1.55470e+00  -8.05450e-01
-1.55050e+00  -7.90300e-01
-1.54940e+00  -7.86650e-01
-1.54480e+00  -7.79400e-01
-1.54840e+00  -7.85150e-01
-1.53440e+00  -7.77800e-01
-1.52060e+00  -7.64550e-01
-1.54440e+00  -7.71700e-01
-1.55940e+00  -7.89150e-01
-1.52380e+00  -7.77250e-01
-1.53570e+00  -7.69200e-01
-1.55930e+00  -7.97100e-01
-1.55680e+00  -7.90300e-01
-1.54050e+00  -7.92500e-01
-1.54180e+00  -7.84050e-01
-1.54370e+00  -7.82950e-01
-1.53100e+00  -7.85100e-01
-1.54900e+00  -7.93600e-01
-1.57550e+00  -8.12850e-01
-1.52970e+00  -7.57200e-01
-1.53200e+00  -7.70150e-01
-1.53770e+00  -7.70800e-01
-1.54180e+00  -7.79000e-01
-1.53730e+00  -7.81950e-01
-1.54010e+00  -7.81800e-01
-1.57010e+00  -8.00150e-01
-1.53340e+00  -7.73850e-01
-1.55050e+00  -7.89950e-01
-1.54810e+00  -7.97650e-01
-1.55920e+00  -8.04450e-01
-1.53440e+00  -7.88150e-01
-1.55400e+00  -7.86250e-01
-1.55630e+00  -7.98300e-01
-1.54640e+00  -7.80450e-01
-1.56680e+00  -8.09300e-01
-1.54870e+00  -7.89400e-01
-1.54730e+00  -7.86150e-01
-1.55300e+00  -7.98300e-01
-1.52960e+00  -7.85650e-01
-1.54140e+00  -7.80200e-01
-1.52600e+00  -7.71350e-01
-1.52890e+00  -7.75950e-01
-1.55820e+00  -7.95550e-01
-1.55310e+00  -7.85700e-01
-1.56700e+00  -8.00200e-01
-1.53180e+00  -7.78100e-01
-1.56170e+00  -7.96100e-01
-1.54670e+00  -7.92100e-01
-1.56190e+00  -8.06550e-01
-1.56070e+00  -8.00250e-01
-1.55000e+00  -8.08700e-01
-1.58840e+00  -8.28250e-01
-1.53270e+00  -7.79700e-01
-1.55490e+00  -7.91450e-01
-1.52810e+00  -7.87450e-01
-1.56740e+00  -8.09650e-01
-1.53780e+00  -7.90300e-01
-1.54010e+00  -7.83900e-01
-1.53950e+00  -7.82150e-01
-1.56960e+00  -7.99950e-01
-1.51550e+00  -7.69650e-01
-1.53900e+00  -7.83150e-01
-1.53770e+00  -8.02250e-01
-1.57490e+00  -8.12750e-01
-1.53960e+00  -7.86000e-01
-1.53570e+00  -7.88000e-01
-1.55640e+00  -7.90150e-01
-1.52580e+00  -7.68650e-01
-1.54270e+00  -7.74200e-01
-1.52130e+00  -7.74050e-01
-1.54150e+00  -7.89800e-01
-1.53550e+00  -7.81500e-01
-1.55240e+00  -8.03050e-01
-1.55980e+00  -8.02100e-01
-1.52070e+00  -7.80850e-01
-1.53000e+00  -7.81150e-01
-1.56290e+00  -7.97650e-01
-1.55230e+00  -7.90850e-01
-1.54240e+00  -7.85050e-01
-1.55490e+00  -7.87400e-01
-1.53810e+00  -7.85450e-01
-1.54050e+00  -7.79000e-01
-1.54610e+00  -7.80000e-01
-1.54200e+00  -7.80750e-01
-1.52930e+00  -7.64900e-01
-1.54140e+00  -7.61850e-01
-1.54320e+00  -7.63500e-01
-1.51530e+00  -7.38450e-01
-1.52280e+00  -7.51950e-01
-1.56110e+00  -7.86050e-01
-1.54380e+00  -7.80350e-01
-1.53240e+00  -7.68650e-01
-1.55680e+00  -8.02100e-01
-1.53730e+00  -7.85750e-01
-1.55040e+00  -7.80950e-01
-1.54160e+00  -7.74400e-01
-1.57510e+00  -7.97000e-01
-1.55030e+00  -7.84750e-01
-1.53810e+00  -7.87250e-01
-1.54020e+00  -7.79050e-01
-1.54980e+00  -7.74000e-01
