T=2.00000e+00  B=0.00000e+00  Ns=40000  E_exact=-1.74556e+00  M_exact=9.11319e-01
     E           M        
-1.70420e+00  -2.02900e-01
-1.71040e+00  -2.07000e-01
-1.71000e+00  -2.26250e-01
-1.71040e+00  -2.14900e-01
-1.70520e+00  -2.02550e-01
-1.71140e+00  -2.05350e-01
-1.70690e+00  -2.02750e-01
-1.71910e+00  -2.06450e-01
-1.69500e+00  -2.01250e-01
-1.71490e+00  -2.13750e-01
-1.72040e+00  -2.24150e-01
-1.69520e+00  -2.32800e-01
-1.70900e+00  -2.18850e-01
-1.70160e+00  -2.08300e-01
-1.72140e+00  -2.14900e-01
-1.70610e+00  -2.25700e-01
-1.70050e+00  -2.21200e-01
-1.71610e+00  -2.18000e-01
-1.70890e+00  -2.23400e-01
-1.70690e+00  -2.12500e-01
-1.68570e+00  -2.13200e-01
-1.70080e+00  -2.09900e-01
-1.69950e+00  -1.77500e-01
-1.69840e+00  -1.92500e-01
-1.72510e+00  -2.18200e-01
-1.70000e+00  -2.02300e-01
-1.69620e+00  -1.98250e-01
-1.69210e+00  -2.17000e-01
-1.68410e+00  -2.01050e-01
-1.70220e+00  -2.07450e-01
-1.69920e+00  -1.96700e-01
-1.71320e+00  -1.84450e-01
-1.72060e+00  -2.03150e-01
-1.70200e+00  -1.90800e-01
-1.69730e+00  -1.83250e-01
-1.70110e+00  -1.80750e-01
-1.71500e+00  -1.80900e-01
-1.70290e+00  -1.72450e-01
-1.71490e+00  -1.76150e-01
-1.70510e+00  -1.64700e-01
-1.70790e+00  -1.46250e-01
-1.71640e+00  -1.54700e-01
-1.72560e+00  -1.67150e-01
-1.70720e+00  -1.58750e-01
-1.71050e+00  -1.40250e-01
-1.71800e+00  -1.37100e-01
-1.70550e+00  -1.29750e-01
-1.70810e+00  -1.34550e-01
-1.70870e+00  -1.24250e-01
-1.71300e+00  -1.13700e-01
-1.70880e+00  -1.25250e-01
-1.71930e+00  -1.22800e-01
-1.71000e+00  -1.13850e-01
-1.72040e+00  -1.04600e-01
-1.71090e+00  -1.13100e-01
-1.70270e+00  -1.00850e-01
-1.72400e+00  -9.40500e-02
-1.72150e+00  -9.32500e-02
-1.73080e+00  -9.56500e-02
-1.70990e+00  -1.00350e-01
-1.73060e+00  -7.43500e-02
-1.71750e+00  -7.30000e-02
-1.68670e+00  -8.69500e-02
-1.68930e+00  -7.89000e-02
-1.70460e+00  -8.24000e-02
-1.69610e+00  -8.23500e-02
-1.68990e+00  -7.44000e-02
-1.69270e+00  -6.28000e-02
-1.69940e+00  -6.74500e-02
-1.70540e+00  -7.75500e-02
-1.73160e+00  -6.90500e-02
-1.71410e+00  -7.90500e-02
-1.71070e+00  -6.66000e-02
-1.70080e+00  -5.89000e-02
-1.72500e+00  -6.43500e-02
-1.70190e+00  -5.14500e-02
-1.70380e+00  -4.13000e-02
-1.70770e+00  -4.58500e-02
-1.70680e+00  -4.31500e-02
-1.70290e+00  -3.22000e-02
-1.71290e+00  -3.03000e-02
-1.71580e+00  -5.37500e-02
-1.70820e+00  -4.11000e-02
-1.70360e+00  -3.68000e-02
-1.71640e+00  -4.35500e-02
-1.71550e+00  -2.10500e-02
-1.70360e+00  -3.68000e-02
-1.70750e+00  -2.99000e-02
-1.70270e+00  -3.98000e-02
-1.71030e+00  -1.51500e-02
-1.71390e+00  -1.12000e-02
-1.70420e+00  -2.13000e-02
-1.72720e+00  -6.95000e-03
-1.71280e+00  1.16000e-02
-1.70270e+00  9.80000e-03
-1.73400e+00  1.64500e-02
-1.69840e+00  -4.35000e-03
-1.71960e+00  9.60000e-03
-1.70390e+00  -5.35000e-03
-1.71450e+00  -1.86000e-02
-1.70970e+00  -2.50000e-03
-1.70710e+00  -1.74500e-02
-1.70970e+00  3.15000e-03
-1.72780e+00  6.50000e-03
-1.71250e+00  1.64000e-02
-1.69570e+00  2.30000e-02
-1.70960e+00  1.13500e-02
-1.70540e+00  -8.60000e-03
-1.70560e+00  -6.50000e-04
-1.69720e+00  -1.06500e-02
-1.71900e+00  -8.00000e-03
-1.71160e+00  -1.84000e-02
-1.70530e+00  2.00000e-03
-1.70560e+00  -2.53500e-02
-1.71360e+00  -2.53500e-02
-1.70970e+00  -3.03000e-02
-1.70910e+00  -3.04500e-02
-1.72000e+00  -5.90000e-03
-1.71470e+00  -2.10000e-02
-1.71140e+00  -3.03500e-02
-1.73920e+00  -2.41500e-02
-1.72110e+00  -1.20000e-02
-1.69920e+00  -2.34500e-02
-1.70850e+00  -2.85000e-02
-1.70230e+00  -1.58500e-02
-1.71900e+00  -1.49000e-02
-1.70790e+00  -1.00000e-04
-1.70260e+00  -6.05000e-03
-1.72900e+00  -1.36500e-02
-1.70200e+00  -1.68000e-02
-1.71450e+00  -4.03000e-02
-1.69890e+00  -5.05500e-02
-1.70590e+00  -1.40000e-02
-1.71520e+00  -1.51000e-02
-1.71630e+00  -4.70000e-03
-1.72740e+00  4.30000e-03
-1.70790e+00  1.59500e-02
-1.71470e+00  6.25000e-03
-1.70800e+00  5.05000e-03
-1.69340e+00  2.55000e-03
-1.70610e+00  7.50000e-03
-1.70990e+00  -8.35000e-03
-1.71800e+00  5.00000e-04
-1.72570e+00  4.80000e-03
-1.71450e+00  1.60500e-02
-1.72230e+00  -2.70000e-03
-1.70380e+00  -1.42500e-02
-1.68560e+00  -1.13000e-02
-1.71280e+00  4.30000e-03
-1.72960e+00  5.10000e-03
-1.72530e+00  -1.99500e-02
-1.72110e+00  -1.52000e-02
-1.70570e+00  -3.69000e-02
-1.71370e+00  -3.82500e-02
-1.69870e+00  -4.78500e-02
-1.69910e+00  -4.24000e-02
-1.72270e+00  -3.53500e-02
-1.71830e+00  -6.38500e-02
-1.71400e+00  -5.64000e-02
-1.71680e+00  -6.55000e-02
-1.70820e+00  -5.36000e-02
-1.70790e+00  -6.69000e-02
-1.70860e+00  -4.82500e-02
-1.71020e+00  -5.22500e-02
-1.71550e+00  -6.40500e-02
-1.70580e+00  -5.49500e-02
-1.72550e+00  -5.39500e-02
-1.70090e+00  -3.39500e-02
-1.69960e+00  -2.33000e-02
-1.70720e+00  -2.17000e-02
-1.71450e+00  -2.20000e-02
-1.70570e+00  -2.79500e-02
-1.71340e+00  -2.29500e-02
-1.72240e+00  -2.06500e-02
-1.71670e+00  -1.65000e-02
-1.70140e+00  -1.73000e-02
-1.71660e+00  -2.48000e-02
-1.69600e+00  -1.90500e-02
-1.70030e+00  4.15000e-03
-1.72670e+00  2.50500e-02
-1.70620e+00  3.02000e-02
-1.71680e+00  1.89500e-02
-1.71750e+00  2.70000e-02
-1.69970e+00  8.65000e-03
-1.71810e+00  -3.60000e-03
-1.69860e+00  -1.43500e-02
-1.70820e+00  -4.20000e-02
-1.71650e+00  -4.73500e-02
-1.70290e+00  -4.75500e-02
-1.71170e+00  -4.90000e-02
-1.70170e+00  -4.63000e-02
-1.70000e+00  -5.80000e-02
-1.70340e+00  -3.69500e-02
-1.71190e+00  -4.47000e-02
-1.71390e+00  -5.81500e-02
-1.71560e+00  -8.76000e-02
-1.70750e+00  -8.50000e-02
-1.70500e+00  -7.81500e-02
-1.70580e+00  -6.74500e-02
-1.71470e+00  -5.11000e-02
-1.69640e+00  -8.34000e-02
-1.70760e+00  -9.02500e-02
-1.70920e+00  -9.27500e-02
-1.71190e+00  -8.69500e-02
-1.70550e+00  -8.81500e-02
-1.71460e+00  -7.15000e-02
-1.71170e+00  -8.07000e-02
-1.71010e+00  -6.80500e-02
-1.71840e+00  -7.33500e-02
-1.71010e+00  -6.87500e-02
-1.71810e+00  -5.36000e-02
-1.71500e+00  -3.60000e-02
-1.69280e+00  -2.65000e-02
-1.70810e+00  -4.59000e-02
-1.70570e+00  -3.93000e-02
-1.71060e+00  -3.82500e-02
-1.71020e+00  -5.25500e-02
-1.71120e+00  -6.37000e-02
-1.69860e+00  -6.79500e-02
-1.70330e+00  -7.22000e-02
-1.72170e+00  -7.64000e-02
-1.69660e+00  -6.10500e-02
-1.69460e+00  -7.68500e-02
-1.69770e+00  -7.66500e-02
-1.71180e+00  -8.72000e-02
-1.71170e+00  -1.11950e-01
-1.70470e+00  -1.03100e-01
-1.72580e+00  -1.01750e-01
-1.70650e+00  -1.05350e-01
-1.72820e+00  -1.06650e-01
-1.71730e+00  -9.54000e-02
-1.71760e+00  -9.46500e-02
-1.70710e+00  -1.09650e-01
-1.70310e+00  -1.23650e-01
-1.72550e+00  -1.34300e-01
-1.70550e+00  -1.48400e-01
-1.70360e+00  -1.60250e-01
-1.71330e+00  -1.56500e-01
-1.71580e+00  -1.58200e-01
-1.71320e+00  -1.52100e-01
-1.70970e+00  -1.65200e-01
-1.71960e+00  -1.63700e-01
-1.70080e+00  -1.52900e-01
-1.71340e+00  -1.50300e-01
-1.70020e+00  -1.20950e-01
-1.71190e+00  -1.36750e-01
-1.70060e+00  -1.32100e-01
-1.70140e+00  -1.20150e-01
-1.69850e+00  -1.01650e-01
-1.70190e+00  -1.06600e-01
-1.69760e+00  -1.15800e-01
-1.72000e+00  -1.23100e-01
-1.70720e+00  -1.20150e-01
-1.70720e+00  -1.21150e-01
-1.68760e+00  -1.21200e-01
-1.70320e+00  -1.20150e-01
-1.69720e+00  -1.08800e-01
-1.72010e+00  -1.07400e-01
-1.70070e+00  -1.06950e-01
-1.69540e+00  -1.05300e-01
-1.69920e+00  -1.01950e-01
-1.70550e+00  -1.13950e-01
-1.71750e+00  -1.11650e-01
-1.69610e+00  -1.00150e-01
-1.71060e+00  -9.10500e-02
-1.69140e+00  -8.67000e-02
-1.69250e+00  -8.48000e-02
-1.71250e+00  -9.81500e-02
-1.71860e+00  -8.69000e-02
-1.71370e+00  -9.49500e-02
-1.70200e+00  -1.05600e-01
-1.70090e+00  -1.13100e-01
-1.72380e+00  -1.11800e-01
-1.72120e+00  -1.09300e-01
-1.73280e+00  -1.18400e-01
-1.71080e+00  -1.15700e-01
-1.72390e+00  -1.31200e-01
-1.69390e+00  -1.27150e-01
-1.71930e+00  -1.15200e-01
-1.70500e+00  -1.04950e-01
-1.71530e+00  -9.95500e-02
-1.71640e+00  -1.14100e-01
-1.71260e+00  -1.05600e-01
-1.70010e+00  -9.43000e-02
-1.72430e+00  -1.01650e-01
-1.71250e+00  -1.01350e-01
-1.72220e+00  -9.78500e-02
-1.72200e+00  -9.97000e-02
-1.71240e+00  -7.37000e-02
-1.71370e+00  -7.15000e-02
-1.69280e+00  -7.44500e-02
-1.71440e+00  -8.03500e-02
-1.70080e+00  -8.29000e-02
-1.71760e+00  -1.00300e-01
-1.69690e+00  -1.00450e-01
-1.70360e+00  -8.93000e-02
-1.69440e+00  -9.26000e-02
-1.71200e+00  -9.50500e-02
-1.71060e+00  -9.08000e-02
-1.70020e+00  -9.49000e-02
-1.71450e+00  -1.21900e-01
-1.71420e+00  -1.22350e-01
-1.70900e+00  -1.19800e-01
-1.71090e+00  -1.10500e-01
-1.70720e+00  -1.13200e-01
-1.72020e+00  -1.19600e-01
-1.71560e+00  -1.32400e-01
-1.70010e+00  -1.35300e-01
-1.70850e+00  -1.26800e-01
-1.70690e+00  -1.28250e-01
-1.70440e+00  -1.28050e-01
-1.69440e+00  -1.32650e-01
-1.71570e+00  -1.56400e-01
-1.70100e+00  -1.38750e-01
-1.70280e+00  -1.23700e-01
-1.69920e+00  -1.17900e-01
-1.71510e+00  -1.21300e-01
-1.70940e+00  -1.37350e-01
-1.71100e+00  -1.36700e-01
-1.70340e+00  -1.38750e-01
-1.70360e+00  -1.36550e-01
-1.70310e+00  -1.40350e-01
-1.72240e+00  -1.34050e-01
-1.71210e+00  -1.32600e-01
-1.71850e+00  -1.47650e-01
-1.71210e+00  -1.53150e-01
-1.70820e+00  -1.39750e-01
-1.72870e+00  -1.28250e-01
-1.71770e+00  -1.13300e-01
-1.71190e+00  -1.03000e-01
-1.70750e+00  -1.01550e-01
-1.70080e+00  -1.14250e-01
-1.71640e+00  -9.70000e-02
-1.71240e+00  -1.19500e-01
-1.70790e+00  -1.13600e-01
-1.70400e+00  -1.13000e-01
-1.71950e+00  -1.20600e-01
-1.70310e+00  -1.22050e-01
-1.69620e+00  -1.27800e-01
-1.72160e+00  -1.37300e-01
-1.70450e+00  -1.28150e-01
-1.70500e+00  -1.20150e-01
-1.70470e+00  -1.26400e-01
-1.71410e+00  -1.16700e-01
-1.71990e+00  -1.15200e-01
-1.70890e+00  -1.10300e-01
-1.71720e+00  -1.09350e-01
-1.71580e+00  -1.11550e-01
-1.71050e+00  -9.53000e-02
-1.70180e+00  -1.05000e-01
-1.70750e+00  -1.06600e-01
-1.71630e+00  -1.24350e-01
-1.70490e+00  -1.23100e-01
-1.69850e+00  -1.21950e-01
-1.69380e+00  -1.22750e-01
-1.70910e+00  -1.15150e-01
-1.71600e+00  -1.09300e-01
-1.70570e+00  -9.93500e-02
-1.71500e+00  -1.14700e-01
-1.71280e+00  -1.05750e-01
-1.70170e+00  -8.89500e-02
-1.71990e+00  -6.90500e-02
-1.71560e+00  -6.87500e-02
-1.69530e+00  -6.46000e-02
-1.71060e+00  -6.43500e-02
-1.71270e+00  -5.81500e-02
-1.70700e+00  -7.10000e-02
-1.68840e+00  -7.72000e-02
-1.72520e+00  -8.46000e-02
-1.70320e+00  -8.77500e-02
-1.70550e+00  -1.12900e-01
-1.72130e+00  -1.06300e-01
-1.70370e+00  -1.19300e-01
-1.71180e+00  -1.23300e-01
-1.71350e+00  -1.10300e-01
-1.70810e+00  -1.09250e-01
-1.69530e+00  -1.09850e-01
-1.71740e+00  -1.20050e-01
-1.70290e+00  -1.12900e-01
-1.70450e+00  -1.13450e-01
-1.71480e+00  -1.31600e-01
-1.71070e+00  -1.44900e-01
-1.69030e+00  -1.42000e-01
-1.70920e+00  -1.29900e-01
-1.70450e+00  -1.41550e-01
-1.68920e+00  -1.42350e-01
-1.69990e+00  -1.34600e-01
-1.71450e+00  -1.24500e-01
-1.70700e+00  -1.25850e-01
-1.71490e+00  -1.26550e-01
-1.69720e+00  -1.14000e-01
-1.70390e+00  -1.06550e-01
-1.71390e+00  -1.11650e-01
-1.70450e+00  -1.06450e-01
-1.69310e+00  -1.06350e-01
-1.70130e+00  -1.03050e-01
-1.71460e+00  -9.83000e-02
-1.70940e+00  -1.01850e-01
-1.71440e+00  -1.17750e-01
-1.69710e+00  -1.27950e-01
-1.71800e+00  -1.09500e-01
-1.70920e+00  -1.10750e-01
-1.69420e+00  -1.08050e-01
-1.69470e+00  -1.06100e-01
-1.71160e+00  -1.09350e-01
-1.72070e+00  -1.17800e-01
-1.71380e+00  -1.07250e-01
-1.70470e+00  -1.23150e-01
-1.71150e+00  -1.13900e-01
-1.70850e+00  -1.20750e-01
-1.70080e+00  -1.12600e-01
-1.69490e+00  -8.99000e-02
-1.71700e+00  -9.92000e-02
-1.70670e+00  -8.49000e-02
-1.70510e+00  -9.11500e-02
-1.71630e+00  -1.00950e-01
-1.69400e+00  -1.17700e-01
-1.70720e+00  -1.12550e-01
-1.70830e+00  -9.80500e-02
-1.71560e+00  -9.35500e-02
-1.69630e+00  -9.36500e-02
-1.69360e+00  -8.98000e-02
-1.70690e+00  -9.32500e-02
-1.70870e+00  -1.00800e-01
-1.70430e+00  -9.79500e-02
-1.71370e+00  -8.81000e-02
-1.70460e+00  -9.32500e-02
-1.70390e+00  -7.19000e-02
-1.70340e+00  -6.84500e-02
-1.71310e+00  -8.47500e-02
-1.71880e+00  -8.95500e-02
-1.71230e+00  -1.08900e-01
-1.70060e+00  -1.14650e-01
-1.70600e+00  -1.00200e-01
-1.70430e+00  -9.88000e-02
-1.70190e+00  -1.06350e-01
-1.72450e+00  -1.18200e-01
-1.72340e+00  -9.44000e-02
-1.71860e+00  -1.08000e-01
-1.70620e+00  -1.03750e-01
-1.70360e+00  -1.00250e-01
-1.70960e+00  -9.95000e-02
-1.69720e+00  -1.01750e-01
-1.71800e+00  -9.81500e-02
-1.70880e+00  -9.22000e-02
-1.71570e+00  -7.59000e-02
-1.70290e+00  -6.39000e-02
-1.71420e+00  -7.43500e-02
-1.70820e+00  -8.28500e-02
-1.71960e+00  -7.15500e-02
-1.72150e+00  -7.23000e-02
-1.72060e+00  -6.97500e-02
-1.70110e+00  -8.09500e-02
-1.68950e+00  -7.65000e-02
-1.71770e+00  -7.78000e-02
-1.70720e+00  -6.17000e-02
-1.71820e+00  -7.96000e-02
-1.70420e+00  -7.06000e-02
-1.71190e+00  -8.36000e-02
-1.71590e+00  -6.37500e-02
-1.71720e+00  -3.54500e-02
-1.70050e+00  -3.35500e-02
-1.70520e+00  -2.68500e-02
-1.70300e+00  -7.95000e-03
-1.69660e+00  1.30000e-03
-1.70950e+00  -3.95000e-03
-1.69930e+00  1.14000e-02
-1.71710e+00  8.55000e-03
-1.70440e+00  1.51000e-02
-1.72730e+00  9.85000e-03
-1.71040e+00  2.66000e-02
-1.70050e+00  1.54500e-02
-1.71940e+00  1.68500e-02
-1.69630e+00  2.23000e-02
-1.71360e+00  3.32500e-02
-1.70660e+00  4.23500e-02
-1.70910e+00  4.71000e-02
-1.71780e+00  6.09000e-02
-1.72980e+00  4.80500e-02
-1.72540e+00  4.97500e-02
-1.71600e+00  3.66000e-02
-1.69590e+00  4.28000e-02
-1.71360e+00  2.61500e-02
-1.72250e+00  3.84500e-02
-1.70870e+00  4.92000e-02
-1.72420e+00  6.23500e-02
-1.72560e+00  4.41500e-02
-1.72020e+00  2.76000e-02
-1.69280e+00  2.75000e-03
-1.70770e+00  1.71000e-02
-1.69880e+00  1.04000e-02
-1.71850e+00  8.30000e-03
-1.70410e+00  -9.65000e-03
-1.71030e+00  -8.70000e-03
-1.71620e+00  -1.90000e-03
-1.71670e+00  7.65000e-03
-1.70880e+00  1.31000e-02
-1.72140e+00  1.75500e-02
-1.72370e+00  1.52000e-02
-1.71610e+00  1.02000e-02
-1.71860e+00  1.36500e-02
-1.71000e+00  1.17000e-02
-1.71900e+00  4.20000e-03
-1.71170e+00  8.10000e-03
-1.70660e+00  3.45000e-03
-1.70580e+00  1.44000e-02
-1.69690e+00  1.13500e-02
-1.71330e+00  1.15000e-02
-1.70930e+00  2.34500e-02
-1.70980e+00  1.89500e-02
-1.71260e+00  1.49000e-02
-1.70450e+00  1.09500e-02
-1.71110e+00  1.17000e-02
-1.70690e+00  1.24000e-02
-1.71390e+00  2.15000e-03
-1.72440e+00  1.05500e-02
-1.70140e+00  1.32000e-02
-1.70810e+00  3.00000e-04
-1.71420e+00  -1.01500e-02
-1.71070e+00  4.30000e-03
-1.70830e+00  2.30000e-03
-1.70510e+00  2.05000e-03
-1.71390e+00  2.26500e-02
-1.71230e+00  1.71000e-02
-1.71000e+00  1.86000e-02
-1.72010e+00  4.45000e-03
-1.70940e+00  1.10000e-02
-1.69620e+00  3.38500e-02
-1.71700e+00  2.46000e-02
-1.71800e+00  2.57000e-02
-1.71010e+00  3.07000e-02
-1.71790e+00  2.37500e-02
-1.71190e+00  2.66500e-02
-1.70680e+00  1.88000e-02
-1.70280e+00  8.90000e-03
-1.70470e+00  5.05000e-03
-1.71150e+00  -3.00000e-04
-1.70880e+00  -9.65000e-03
-1.70780e+00  -9.90000e-03
-1.71120e+00  -1.26500e-02
-1.71380e+00  -9.60000e-03
-1.70160e+00  9.60000e-03
-1.69760e+00  1.98000e-02
-1.72390e+00  3.15000e-02
-1.71110e+00  3.05000e-02
-1.71140e+00  3.03500e-02
-1.70840e+00  2.47500e-02
-1.71220e+00  2.08000e-02
-1.71430e+00  3.57000e-02
-1.72110e+00  3.25500e-02
-1.71030e+00  3.71000e-02
-1.70860e+00  5.03500e-02
-1.70670e+00  5.79000e-02
-1.71570e+00  7.80500e-02
-1.70170e+00  7.53500e-02
-1.69580e+00  7.07000e-02
-1.69900e+00  6.34000e-02
-1.70150e+00  7.17000e-02
-1.70990e+00  6.78000e-02
-1.70530e+00  5.53500e-02
-1.71090e+00  5.94000e-02
-1.71700e+00  4.21500e-02
-1.70380e+00  4.27000e-02
-1.71660e+00  4.98000e-02
-1.72060e+00  5.77000e-02
-1.70830e+00  6.12500e-02
-1.70550e+00  5.76000e-02
-1.72110e+00  6.15500e-02
-1.70080e+00  6.38000e-02
-1.71620e+00  7.75500e-02
-1.70350e+00  7.96000e-02
-1.70230e+00  8.69500e-02
-1.72910e+00  8.72000e-02
-1.70390e+00  7.67500e-02
-1.71410e+00  7.13000e-02
-1.70270e+00  5.71000e-02
-1.70170e+00  4.72500e-02
-1.71740e+00  5.55500e-02
-1.68490e+00  4.36500e-02
-1.71230e+00  3.81500e-02
-1.71420e+00  5.16000e-02
-1.71040e+00  3.63000e-02
-1.70700e+00  2.42000e-02
-1.70560e+00  1.74500e-02
-1.70090e+00  1.85000e-02
-1.71190e+00  2.00000e-04
-1.70720e+00  1.45000e-03
-1.72760e+00  6.50000e-03
-1.70370e+00  -5.50000e-04
-1.69870e+00  -7.10000e-03
-1.71240e+00  -3.40000e-03
-1.70830e+00  3.50000e-03
-1.71530e+00  -9.85000e-03
-1.70920e+00  -5.70000e-03
-1.72060e+00  -1.94500e-02
-1.71100e+00  -1.09500e-02
-1.72450e+00  -2.48000e-02
-1.70580e+00  -3.31000e-02
-1.72300e+00  -3.66500e-02
-1.71170e+00  -3.48000e-02
-1.71150e+00  -2.50500e-02
-1.70780e+00  -3.02000e-02
-1.70840e+00  -3.06000e-02
-1.72220e+00  -1.83000e-02
-1.71320e+00  -1.22000e-02
-1.70950e+00  -7.30000e-03
-1.71250e+00  -2.14500e-02
-1.69530e+00  -2.29000e-02
-1.70000e+00  -3.30500e-02
-1.71940e+00  -3.56500e-02
-1.72180e+00  -5.30500e-02
-1.72660e+00  -4.00000e-02
-1.70000e+00  -3.92000e-02
-1.72530e+00  -2.82000e-02
-1.71100e+00  -3.30000e-02
-1.71060e+00  -1.73500e-02
-1.70750e+00  -1.89000e-02
-1.70800e+00  -3.17000e-02
-1.72800e+00  -4.59500e-02
-1.71170e+00  -3.75000e-02
-1.72800e+00  -4.68000e-02
-1.70600e+00  -4.71500e-02
-1.70630e+00  -3.82500e-02
-1.69640e+00  -3.46000e-02
-1.72390e+00  -4.28000e-02
-1.70500e+00  -3.69000e-02
-1.71160e+00  -2.00500e-02
-1.71390e+00  -2.26000e-02
-1.72130e+00  -1.94000e-02
-1.70040e+00  -9.10000e-03
-1.71740e+00  -1.36500e-02
-1.70080e+00  -2.60000e-02
-1.72330e+00  -1.50000e-03
-1.69790e+00  -8.20000e-03
-1.70530e+00  -4.95000e-03
-1.71270e+00  -9.80000e-03
-1.70100e+00  -8.30000e-03
-1.70340e+00  -2.72500e-02
-1.70130e+00  -2.72500e-02
-1.70660e+00  -2.60000e-02
-1.70090e+00  -3.36500e-02
-1.71910e+00  -2.51000e-02
-1.71520e+00  -3.58500e-02
-1.70210e+00  -1.74500e-02
-1.70780e+00  -3.24000e-02
-1.71300e+00  -3.86000e-02
-1.70810e+00  -4.62500e-02
-1.70760e+00  -2.85000e-02
-1.71180e+00  -1.80500e-02
-1.70080e+00  -2.16000e-02
-1.69900e+00  -2.87500e-02
-1.72050e+00  -3.73500e-02
-1.71780e+00  -5.13000e-02
-1.69820e+00  -6.91500e-02
-1.70510e+00  -6.72000e-02
-1.71760e+00  -8.05500e-02
-1.71010e+00  -4.32000e-02
-1.70700e+00  -4.44000e-02
-1.71280e+00  -4.02000e-02
-1.70490e+00  -7.00000e-02
-1.70360e+00  -6.67000e-02
-1.70570e+00  -7.21000e-02
-1.70150e+00  -6.77000e-02
-1.71210e+00  -7.31000e-02
-1.71680e+00  -7.14000e-02
-1.72860e+00  -6.30000e-02
-1.70580e+00  -5.29500e-02
-1.71110e+00  -4.63500e-02
-1.70450e+00  -4.73000e-02
-1.70580e+00  -4.52000e-02
-1.70580e+00  -7.50500e-02
-1.69560e+00  -8.12000e-02
-1.69790e+00  -8.34500e-02
-1.71210e+00  -7.74000e-02
-1.71900e+00  -7.99000e-02
-1.70440e+00  -8.75500e-02
-1.70060e+00  -7.95500e-02
-1.70160e+00  -8.96500e-02
