T=2.30000e+00  B=0.00000e+00  Ns=40000  E_exact=-1.34287e+00  M_exact=0.00000e+00
     E           M        
-1.35010e+00  -1.32450e-01
-1.39880e+00  -1.55800e-01
-1.35880e+00  -1.59750e-01
-1.36470e+00  -1.80150e-01
-1.35800e+00  -1.70650e-01
-1.34940e+00  -1.67400e-01
-1.34460e+00  -1.63000e-01
-1.33690e+00  -1.47500e-01
-1.34970e+00  -1.26050e-01
-1.33660e+00  -1.23450e-01
-1.31980e+00  -1.23800e-01
-1.32630e+00  -1.44200e-01
-1.33740e+00  -1.94600e-01
-1.34600e+00  -2.00900e-01
-1.33010e+00  -1.97300e-01
-1.35870e+00  -1.63000e-01
-1.34210e+00  -1.62600e-01
-1.35840e+00  -1.62700e-01
-1.36580e+00  -1.52100e-01
-1.33780e+00  -1.52150e-01
-1.34450e+00  -1.20650e-01
-1.33980e+00  -1.70900e-01
-1.36680e+00  -2.19750e-01
-1.36570e+00  -2.21850e-01
-1.35030e+00  -2.46200e-01
-1.35410e+00  -2.24450e-01
-1.34680e+00  -2.66050e-01
-1.36780e+00  -2.46200e-01
-1.32540e+00  -2.35050e-01
-1.35100e+00  -2.16900e-01
-1.35140e+00  -2.27900e-01
-1.36020e+00  -2.57500e-01
-1.34930e+00  -2.50700e-01
-1.35170e+00  -2.23300e-01
-1.33440e+00  -2.25350e-01
-1.35010e+00  -2.51050e-01
-1.36200e+00  -2.52900e-01
-1.35360e+00  -2.17000e-01
-1.34660e+00  -1.96850e-01
-1.36330e+00  -2.14100e-01
-1.37190e+00  -2.32000e-01
-1.35640e+00  -2.47900e-01
-1.36730e+00  -2.51950e-01
-1.34820e+00  -2.05800e-01
-1.35460e+00  -1.32400e-01
-1.32670e+00  -1.21000e-01
-1.33300e+00  -8.88500e-02
-1.31730e+00  -7.41000e-02
-1.34330e+00  -6.91500e-02
-1.35650e+00  -5.35500e-02
-1.32230e+00  -5.18500e-02
-1.36890e+00  -7.55500e-02
-1.33590e+00  -7.07500e-02
-1.34970e+00  -7.84500e-02
-1.32490e+00  -1.14400e-01
-1.34620e+00  -1.00000e-01
-1.32410e+00  -9.17000e-02
-1.32380e+00  -7.22500e-02
-1.33460e+00  -6.18500e-02
-1.33960e+00  -8.49000e-02
-1.34340e+00  -8.88000e-02
-1.34840e+00  -1.04100e-01
-1.34370e+00  -8.88000e-02
-1.33610e+00  -6.71000e-02
-1.32590e+00  -7.35500e-02
-1.35350e+00  -4.46000e-02
-1.33630e+00  -1.56000e-02
-1.33350e+00  -4.14000e-02
-1.33710e+00  -3.37500e-02
-1.32840e+00  1.88000e-02
-1.30870e+00  7.72500e-02
-1.33660e+00  2.72000e-02
-1.34550e+00  1.45000e-03
-1.31460e+00  -3.09500e-02
-1.33480e+00  -6.77000e-02
-1.33730e+00  -1.10550e-01
-1.34800e+00  -9.40500e-02
-1.30960e+00  -1.08250e-01
-1.31970e+00  -1.01350e-01
-1.32280e+00  -1.24400e-01
-1.33890e+00  -8.47000e-02
-1.35400e+00  -1.13950e-01
-1.32140e+00  -7.59500e-02
-1.34770e+00  -9.29000e-02
-1.36680e+00  -9.03000e-02
-1.34550e+00  -9.40500e-02
-1.36260e+00  -9.56500e-02
-1.33020e+00  -9.47000e-02
-1.35820e+00  -1.02200e-01
-1.31500e+00  -9.14500e-02
-1.34430e+00  -1.02650e-01
-1.32300e+00  -1.05350e-01
-1.32210e+00  -5.48500e-02
-1.33590e+00  -5.62500e-02
-1.34220e+00  -5.43500e-02
-1.31290e+00  -3.72500e-02
-1.30720e+00  -5.21000e-02
-1.33180e+00  -5.38500e-02
-1.31360e+00  -1.06600e-01
-1.29750e+00  -7.26000e-02
-1.32110e+00  -9.86500e-02
-1.33450e+00  -1.47350e-01
-1.33200e+00  -1.63700e-01
-1.33050e+00  -1.53350e-01
-1.33480e+00  -1.77100e-01
-1.34100e+00  -1.91000e-01
-1.36310e+00  -2.07350e-01
-1.35430e+00  -2.32950e-01
-1.35410e+00  -2.58300e-01
-1.36280e+00  -2.69200e-01
-1.37560e+00  -2.63950e-01
-1.34710e+00  -2.42750e-01
-1.33360e+00  -2.24400e-01
-1.33240e+00  -2.50100e-01
-1.37320e+00  -2.58100e-01
-1.33570e+00  -1.88800e-01
-1.35800e+00  -2.06850e-01
-1.32470e+00  -1.82950e-01
-1.33140e+00  -1.27450e-01
-1.37420e+00  -9.53500e-02
-1.34590e+00  -1.23450e-01
-1.36600e+00  -9.00500e-02
-1.35630e+00  -6.96500e-02
-1.33870e+00  -3.67500e-02
-1.35690e+00  -4.94000e-02
-1.35850e+00  -4.71000e-02
-1.34070e+00  -2.37500e-02
-1.33360e+00  -6.46500e-02
-1.33860e+00  -4.55000e-02
-1.33510e+00  -6.85500e-02
-1.32470e+00  -1.15950e-01
-1.30830e+00  -1.38600e-01
-1.32740e+00  -1.50950e-01
-1.32620e+00  -1.47550e-01
-1.33280e+00  -1.64850e-01
-1.33570e+00  -2.01900e-01
-1.34080e+00  -2.25450e-01
-1.32450e+00  -2.19800e-01
-1.32280e+00  -2.34600e-01
-1.33580e+00  -2.28700e-01
-1.36550e+00  -2.60300e-01
-1.34560e+00  -2.86800e-01
-1.34800e+00  -2.64050e-01
-1.33140e+00  -2.65150e-01
-1.34130e+00  -1.97500e-01
-1.33540e+00  -1.96150e-01
-1.30250e+00  -2.07450e-01
-1.33830e+00  -2.34900e-01
-1.33680e+00  -2.46800e-01
-1.33940e+00  -2.82650e-01
-1.35400e+00  -3.25000e-01
-1.34840e+00  -3.28350e-01
-1.37140e+00  -3.33150e-01
-1.34760e+00  -3.28450e-01
-1.36660e+00  -3.35200e-01
-1.36760e+00  -3.35800e-01
-1.33390e+00  -3.05350e-01
-1.34490e+00  -2.67450e-01
-1.33150e+00  -2.61500e-01
-1.32130e+00  -2.16300e-01
-1.33420e+00  -2.61300e-01
-1.35300e+00  -2.73650e-01
-1.32020e+00  -2.78050e-01
-1.32990e+00  -2.71200e-01
-1.33470e+00  -2.77750e-01
-1.34040e+00  -2.90950e-01
-1.33800e+00  -3.31000e-01
-1.34120e+00  -3.19050e-01
-1.33420e+00  -2.95150e-01
-1.32520e+00  -2.82700e-01
-1.33770e+00  -3.24300e-01
-1.31830e+00  -2.99300e-01
-1.31250e+00  -2.60700e-01
-1.33580e+00  -2.75150e-01
-1.31550e+00  -2.77200e-01
-1.36640e+00  -2.91350e-01
-1.33430e+00  -3.17750e-01
-1.36960e+00  -2.90000e-01
-1.34560e+00  -2.63000e-01
-1.32820e+00  -2.34300e-01
-1.31880e+00  -2.34750e-01
-1.33250e+00  -1.97600e-01
-1.33560e+00  -2.42950e-01
-1.33940e+00  -2.28300e-01
-1.33390e+00  -2.08150e-01
-1.33960e+00  -2.46600e-01
-1.33360e+00  -2.18950e-01
-1.32390e+00  -2.18300e-01
-1.34400e+00  -2.09350e-01
-1.31500e+00  -2.03150e-01
-1.34540e+00  -2.43400e-01
-1.32300e+00  -2.38050e-01
-1.35370e+00  -2.61700e-01
-1.33720e+00  -2.05200e-01
-1.34680e+00  -2.04700e-01
-1.34380e+00  -2.08550e-01
-1.32430e+00  -1.89850e-01
-1.33320e+00  -2.11300e-01
-1.34800e+00  -2.49750e-01
-1.36540e+00  -2.94850e-01
-1.33380e+00  -2.72650e-01
-1.35230e+00  -2.81650e-01
-1.37470e+00  -2.83350e-01
-1.36280e+00  -2.89300e-01
-1.36750e+00  -2.60800e-01
-1.34370e+00  -2.65300e-01
-1.35600e+00  -2.89200e-01
-1.36180e+00  -2.71200e-01
-1.34590e+00  -2.90750e-01
-1.36220e+00  -2.78550e-01
-1.32830e+00  -2.26600e-01
-1.35760e+00  -2.49350e-01
-1.33090e+00  -2.17750e-01
-1.34380e+00  -2.08050e-01
-1.33730e+00  -2.29600e-01
-1.34460e+00  -2.07900e-01
-1.34040e+00  -2.03650e-01
-1.33450e+00  -2.18450e-01
-1.33400e+00  -2.11950e-01
-1.32230e+00  -1.98450e-01
-1.35130e+00  -1.61550e-01
-1.33800e+00  -1.41600e-01
-1.33200e+00  -1.48000e-01
-1.33690e+00  -1.50000e-01
-1.32660e+00  -1.68300e-01
-1.34660e+00  -1.50200e-01
-1.33160e+00  -1.64100e-01
-1.32280e+00  -1.73900e-01
-1.34210e+00  -2.20100e-01
-1.33090e+00  -2.41200e-01
-1.33330e+00  -2.16250e-01
-1.33730e+00  -2.33150e-01
-1.33090e+00  -1.87250e-01
-1.31960e+00  -1.67750e-01
-1.36060e+00  -1.50950e-01
-1.33100e+00  -1.47400e-01
-1.34120e+00  -1.06350e-01
-1.31010e+00  -1.37000e-01
-1.31580e+00  -1.71000e-01
-1.32500e+00  -2.02050e-01
-1.32130e+00  -1.88700e-01
-1.33740e+00  -1.54700e-01
-1.35990e+00  -1.52450e-01
-1.33760e+00  -1.38650e-01
-1.32860e+00  -1.34850e-01
-1.31460e+00  -1.50850e-01
-1.33860e+00  -1.67850e-01
-1.35100e+00  -1.67700e-01
-1.35520e+00  -1.82050e-01
-1.32720e+00  -1.72250e-01
-1.33700e+00  -1.83800e-01
-1.33140e+00  -1.87600e-01
-1.34400e+00  -1.70250e-01
-1.34330e+00  -1.88000e-01
-1.32040e+00  -2.54700e-01
-1.33820e+00  -2.81500e-01
-1.34440e+00  -2.77950e-01
-1.34220e+00  -2.39300e-01
-1.34400e+00  -2.26700e-01
-1.35420e+00  -2.33450e-01
-1.33460e+00  -2.56250e-01
-1.32590e+00  -2.84400e-01
-1.33950e+00  -3.30700e-01
-1.37210e+00  -3.40600e-01
-1.37170e+00  -3.37550e-01
-1.36880e+00  -3.27850e-01
-1.34250e+00  -3.32050e-01
-1.36120e+00  -3.35500e-01
-1.34510e+00  -3.46700e-01
-1.36090e+00  -3.63250e-01
-1.34370e+00  -3.22050e-01
-1.37390e+00  -3.62650e-01
-1.37930e+00  -3.78000e-01
-1.37100e+00  -3.44250e-01
-1.34720e+00  -3.58050e-01
-1.38700e+00  -3.54650e-01
-1.35040e+00  -3.28350e-01
-1.37340e+00  -3.16000e-01
-1.36270e+00  -3.08200e-01
-1.34970e+00  -2.89050e-01
-1.35240e+00  -2.82800e-01
-1.34420e+00  -2.37200e-01
-1.34500e+00  -2.37900e-01
-1.34500e+00  -2.82050e-01
-1.34600e+00  -3.26150e-01
-1.31880e+00  -3.18850e-01
-1.35730e+00  -3.47000e-01
-1.34430e+00  -3.20600e-01
-1.34130e+00  -3.30850e-01
-1.34910e+00  -3.61000e-01
-1.33770e+00  -3.32800e-01
-1.35270e+00  -3.41350e-01
-1.37370e+00  -3.18350e-01
-1.36020e+00  -3.48050e-01
-1.37800e+00  -3.85950e-01
-1.35750e+00  -3.67450e-01
-1.36630e+00  -3.34350e-01
-1.34550e+00  -3.10400e-01
-1.34350e+00  -2.95450e-01
-1.33340e+00  -2.60250e-01
-1.33050e+00  -2.50800e-01
-1.34000e+00  -2.42350e-01
-1.31590e+00  -2.18100e-01
-1.33370e+00  -1.85950e-01
-1.33200e+00  -2.09450e-01
-1.34680e+00  -2.29200e-01
-1.34700e+00  -2.11550e-01
-1.34870e+00  -1.94650e-01
-1.33580e+00  -1.54250e-01
-1.32900e+00  -1.20300e-01
-1.33040e+00  -1.13100e-01
-1.32740e+00  -1.19150e-01
-1.34790e+00  -1.24300e-01
-1.33860e+00  -1.22400e-01
-1.35820e+00  -1.32800e-01
-1.33590e+00  -1.03100e-01
-1.32830e+00  -1.22800e-01
-1.33990e+00  -1.26400e-01
-1.35800e+00  -1.33700e-01
-1.34260e+00  -1.21050e-01
-1.34290e+00  -1.28950e-01
-1.34840e+00  -1.26700e-01
-1.35030e+00  -1.82300e-01
-1.34980e+00  -1.58100e-01
-1.33730e+00  -1.78250e-01
-1.35140e+00  -1.46750e-01
-1.33800e+00  -1.49000e-01
-1.34420e+00  -1.19750e-01
-1.33840e+00  -9.57000e-02
-1.33970e+00  -1.04550e-01
-1.36170e+00  -1.06300e-01
-1.34780e+00  -1.19750e-01
-1.34540e+00  -1.36250e-01
-1.34400e+00  -1.40300e-01
-1.34290e+00  -1.24900e-01
-1.34120e+00  -1.34100e-01
-1.34250e+00  -1.47650e-01
-1.35490e+00  -1.56600e-01
-1.34290e+00  -1.42450e-01
-1.36040e+00  -1.31250e-01
-1.32710e+00  -1.45350e-01
-1.31670e+00  -8.95000e-02
-1.35750e+00  -7.65000e-02
-1.32780e+00  -5.80000e-02
-1.34120e+00  -7.81500e-02
-1.31460e+00  -5.73000e-02
-1.30510e+00  -3.90000e-03
-1.33720e+00  -1.17000e-02
-1.32890e+00  1.01000e-02
-1.31530e+00  1.45000e-02
-1.34090e+00  5.62000e-02
-1.32550e+00  6.27000e-02
-1.30380e+00  7.23000e-02
-1.32790e+00  1.28050e-01
-1.31900e+00  1.25300e-01
-1.33330e+00  1.23700e-01
-1.33780e+00  7.27500e-02
-1.31810e+00  9.48000e-02
-1.35060e+00  1.05150e-01
-1.32180e+00  7.08500e-02
-1.30930e+00  4.99500e-02
-1.30470e+00  2.09500e-02
-1.34910e+00  9.25000e-03
-1.32790e+00  4.04500e-02
-1.34910e+00  6.53000e-02
-1.34200e+00  6.80500e-02
-1.34820e+00  1.08600e-01
-1.34920e+00  8.16500e-02
-1.35530e+00  8.88500e-02
-1.34840e+00  8.66500e-02
-1.36340e+00  6.34500e-02
-1.36470e+00  8.44000e-02
-1.34500e+00  7.62500e-02
-1.32580e+00  7.27000e-02
-1.34680e+00  5.86000e-02
-1.34440e+00  6.35500e-02
-1.31510e+00  8.16000e-02
-1.33420e+00  6.64000e-02
-1.34470e+00  9.82500e-02
-1.35130e+00  7.84000e-02
-1.33160e+00  7.67000e-02
-1.33840e+00  3.73000e-02
-1.33970e+00  5.93000e-02
-1.36090e+00  9.06500e-02
-1.34870e+00  1.19300e-01
-1.32230e+00  1.14050e-01
-1.34840e+00  1.08200e-01
-1.33520e+00  9.88000e-02
-1.34480e+00  1.25800e-01
-1.34960e+00  1.56100e-01
-1.33850e+00  1.82300e-01
-1.30730e+00  1.42550e-01
-1.33640e+00  1.64000e-01
-1.33410e+00  1.79350e-01
-1.32430e+00  1.72000e-01
-1.34820e+00  1.99350e-01
-1.32800e+00  2.04950e-01
-1.33800e+00  2.17500e-01
-1.36270e+00  2.41950e-01
-1.36170e+00  2.58100e-01
-1.34240e+00  2.52000e-01
-1.33040e+00  2.39350e-01
-1.33090e+00  2.67350e-01
-1.34560e+00  2.69850e-01
-1.32240e+00  2.54850e-01
-1.33220e+00  2.64550e-01
-1.34300e+00  2.63450e-01
-1.32460e+00  3.11950e-01
-1.30840e+00  3.08900e-01
-1.33140e+00  2.95100e-01
-1.33160e+00  2.95250e-01
-1.33490e+00  3.14800e-01
-1.33250e+00  3.24150e-01
-1.35910e+00  3.43700e-01
-1.35740e+00  3.85700e-01
-1.34850e+00  3.79200e-01
-1.32250e+00  3.45400e-01
-1.35890e+00  3.91850e-01
-1.33520e+00  4.06250e-01
-1.33250e+00  3.89650e-01
-1.34100e+00  3.88600e-01
-1.31140e+00  3.83150e-01
-1.34000e+00  4.10700e-01
-1.35140e+00  4.57750e-01
-1.37400e+00  5.07500e-01
-1.35310e+00  5.10300e-01
-1.36900e+00  5.11150e-01
-1.38090e+00  5.08300e-01
-1.36240e+00  5.01400e-01
-1.36710e+00  5.03900e-01
-1.36490e+00  4.99650e-01
-1.35910e+00  5.03000e-01
-1.37930e+00  5.03950e-01
-1.35720e+00  5.11850e-01
-1.37090e+00  5.16000e-01
-1.37640e+00  5.17550e-01
-1.35170e+00  4.66200e-01
-1.36150e+00  4.34550e-01
-1.37950e+00  4.24200e-01
-1.35790e+00  4.30700e-01
-1.36380e+00  3.86950e-01
-1.35390e+00  3.55500e-01
-1.34850e+00  3.56850e-01
-1.33990e+00  3.85600e-01
-1.34440e+00  3.71650e-01
-1.36510e+00  3.70050e-01
-1.33200e+00  3.48900e-01
-1.33900e+00  3.34200e-01
-1.32710e+00  3.58400e-01
-1.34520e+00  3.71550e-01
-1.34880e+00  3.83250e-01
-1.38890e+00  4.06050e-01
-1.37380e+00  4.33700e-01
-1.35380e+00  3.95450e-01
-1.37630e+00  3.68450e-01
-1.34420e+00  3.75700e-01
-1.35190e+00  3.49550e-01
-1.36600e+00  3.83700e-01
-1.36740e+00  3.94200e-01
-1.35550e+00  3.77850e-01
-1.36660e+00  3.77950e-01
-1.31450e+00  3.28150e-01
-1.32680e+00  2.90800e-01
-1.36730e+00  3.48950e-01
-1.34430e+00  3.67950e-01
-1.35030e+00  3.51850e-01
-1.33060e+00  3.49900e-01
-1.35530e+00  3.74300e-01
-1.36310e+00  3.85150e-01
-1.36100e+00  3.49050e-01
-1.35370e+00  3.59400e-01
-1.36640e+00  3.90400e-01
-1.35050e+00  3.75900e-01
-1.34110e+00  3.98500e-01
-1.34960e+00  3.38500e-01
-1.34620e+00  3.29400e-01
-1.34850e+00  3.06600e-01
-1.32920e+00  3.07750e-01
-1.33940e+00  2.90750e-01
-1.33690e+00  2.78750e-01
-1.34090e+00  2.88400e-01
-1.34140e+00  2.84850e-01
-1.35290e+00  2.89200e-01
-1.34830e+00  2.99200e-01
-1.33690e+00  2.98500e-01
-1.33890e+00  3.14350e-01
-1.35620e+00  3.41750e-01
-1.34780e+00  3.59850e-01
-1.34370e+00  3.20350e-01
-1.35390e+00  3.35050e-01
-1.34310e+00  3.17000e-01
-1.36340e+00  3.36500e-01
-1.33710e+00  2.94450e-01
-1.35640e+00  2.95250e-01
-1.34580e+00  2.74950e-01
-1.33840e+00  2.73900e-01
-1.34780e+00  3.10750e-01
-1.35030e+00  3.05250e-01
-1.37630e+00  3.49750e-01
-1.34390e+00  3.41700e-01
-1.35430e+00  3.52500e-01
-1.36290e+00  3.40850e-01
-1.35990e+00  3.33350e-01
-1.36480e+00  3.25850e-01
-1.37560e+00  3.16300e-01
-1.36880e+00  2.94850e-01
-1.34880e+00  2.69650e-01
-1.32540e+00  2.73200e-01
-1.32570e+00  2.70350e-01
-1.34660e+00  2.71250e-01
-1.35210e+00  2.89600e-01
-1.33040e+00  2.91250e-01
-1.34210e+00  3.04400e-01
-1.35460e+00  3.24300e-01
-1.35130e+00  3.09300e-01
-1.31870e+00  2.99750e-01
-1.36130e+00  2.93450e-01
-1.32660e+00  3.04850e-01
-1.32980e+00  3.01700e-01
-1.34730e+00  3.27650e-01
-1.33330e+00  3.09650e-01
-1.32420e+00  2.71250e-01
-1.36580e+00  2.94750e-01
-1.36200e+00  3.14800e-01
-1.31420e+00  3.25850e-01
-1.32960e+00  2.80200e-01
-1.31440e+00  2.68900e-01
-1.30830e+00  2.61650e-01
-1.32170e+00  3.06450e-01
-1.33140e+00  3.11200e-01
-1.36010e+00  3.04050e-01
-1.36080e+00  3.13250e-01
-1.34700e+00  3.13050e-01
-1.32100e+00  3.05300e-01
-1.36220e+00  2.84300e-01
-1.34080e+00  2.91350e-01
-1.33470e+00  2.74200e-01
-1.35100e+00  2.89000e-01
-1.32840e+00  2.84900e-01
-1.35310e+00  2.71300e-01
-1.33330e+00  2.29700e-01
-1.33290e+00  2.11200e-01
-1.33100e+00  1.91850e-01
-1.32120e+00  1.44550e-01
-1.33030e+00  8.09500e-02
-1.32900e+00  1.42650e-01
-1.34340e+00  1.44050e-01
-1.34350e+00  9.36000e-02
-1.32730e+00  1.37950e-01
-1.35640e+00  1.90350e-01
-1.34220e+00  1.91400e-01
-1.33640e+00  1.95000e-01
-1.34270e+00  1.99200e-01
-1.35670e+00  2.29150e-01
-1.36330e+00  2.15700e-01
-1.36720e+00  2.61800e-01
-1.33620e+00  2.62350e-01
-1.32970e+00  2.29250e-01
-1.33360e+00  2.00300e-01
-1.32860e+00  1.75350e-01
-1.33300e+00  1.94150e-01
-1.33230e+00  1.67850e-01
-1.33910e+00  2.27150e-01
-1.34660e+00  2.60750e-01
-1.33650e+00  2.57050e-01
-1.33850e+00  2.73200e-01
-1.33920e+00  2.72650e-01
-1.33840e+00  2.69400e-01
-1.35490e+00  2.57950e-01
-1.32240e+00  2.76850e-01
-1.35170e+00  2.66700e-01
-1.36770e+00  2.61900e-01
-1.35060e+00  2.54450e-01
-1.33800e+00  2.33100e-01
-1.35010e+00  2.33850e-01
-1.35280e+00  2.31000e-01
-1.33600e+00  2.55350e-01
-1.35530e+00  2.55150e-01
-1.37790e+00  2.39700e-01
-1.34460e+00  1.94850e-01
-1.33480e+00  2.10600e-01
-1.32810e+00  1.84850e-01
-1.34250e+00  1.94700e-01
-1.33870e+00  1.97050e-01
-1.34230e+00  1.85300e-01
-1.36130e+00  2.22500e-01
-1.33500e+00  2.27600e-01
-1.35160e+00  2.04900e-01
-1.36320e+00  2.00850e-01
-1.34310e+00  1.88400e-01
-1.33070e+00  1.47550e-01
-1.33120e+00  1.27200e-01
-1.34990e+00  1.28000e-01
-1.33910e+00  1.38050e-01
-1.35360e+00  1.02450e-01
-1.35270e+00  1.02650e-01
-1.35510e+00  1.04800e-01
-1.35520e+00  1.28100e-01
-1.32160e+00  1.51200e-01
-1.32950e+00  1.04650e-01
-1.34350e+00  8.82000e-02
-1.32610e+00  7.15000e-02
-1.33880e+00  2.74500e-02
-1.34180e+00  4.18500e-02
-1.33530e+00  7.89500e-02
-1.33580e+00  3.73000e-02
-1.35520e+00  -5.15000e-03
-1.35180e+00  -2.54500e-02
-1.35570e+00  1.52500e-02
-1.32920e+00  2.75500e-02
-1.33290e+00  4.11500e-02
-1.35590e+00  5.17500e-02
-1.32750e+00  5.99500e-02
-1.34580e+00  6.15000e-03
-1.32300e+00  1.67500e-02
-1.33870e+00  1.29500e-02
-1.33030e+00  -5.95000e-03
-1.34880e+00  -4.46500e-02
-1.35470e+00  -2.92500e-02
-1.36080e+00  -1.95000e-02
-1.30750e+00  -2.90500e-02
-1.35090e+00  -5.77500e-02
-1.34530e+00  -1.49500e-02
-1.34990e+00  -6.23000e-02
-1.33910e+00  -7.39500e-02
-1.34310e+00  -7.85500e-02
-1.36710e+00  -3.37500e-02
-1.32950e+00  -5.57500e-02
-1.34420e+00  -6.55500e-02
-1.33430e+00  -8.87000e-02
-1.33830e+00  -9.49500e-02
-1.34570e+00  -9.73500e-02
-1.34790e+00  -1.07700e-01
-1.34550e+00  -1.36600e-01
-1.32950e+00  -1.22600e-01
-1.33520e+00  -1.63900e-01
-1.35350e+00  -1.53550e-01
-1.33410e+00  -1.25500e-01
-1.35580e+00  -1.56050e-01
-1.34970e+00  -1.42350e-01
-1.31480e+00  -1.68800e-01
-1.32950e+00  -1.87950e-01
-1.34010e+00  -1.45300e-01
-1.33450e+00  -1.69100e-01
-1.33050e+00  -1.55350e-01
-1.32250e+00  -1.78150e-01
-1.35140e+00  -1.54950e-01
-1.33060e+00  -2.01100e-01
-1.33050e+00  -1.96350e-01
-1.33710e+00  -1.84450e-01
-1.32310e+00  -1.51550e-01
-1.32570e+00  -1.49750e-01
-1.33760e+00  -1.55150e-01
-1.33260e+00  -1.43000e-01
-1.33050e+00  -1.35700e-01
-1.32680e+00  -1.34550e-01
-1.35590e+00  -1.59850e-01
-1.33820e+00  -1.46950e-01
-1.32320e+00  -1.53850e-01
-1.34100e+00  -1.19200e-01
-1.32500e+00  -1.50800e-01
-1.31810e+00  -1.29150e-01
-1.35280e+00  -1.07550e-01
-1.32820e+00  -1.08450e-01
-1.34300e+00  -1.11100e-01
-1.35720e+00  -1.20750e-01
-1.33960e+00  -1.40550e-01
-1.33800e+00  -1.19400e-01
-1.33710e+00  -9.99500e-02
-1.32320e+00  -9.53000e-02
-1.33270e+00  -1.19200e-01
-1.33690e+00  -1.16850e-01
-1.36460e+00  -1.10950e-01
-1.32310e+00  -8.98000e-02
-1.34260e+00  -6.94000e-02
-1.34430e+00  -4.41500e-02
