T=2.26900e+00  B=0.00000e+00  Ns=40000  E_exact=-1.41511e+00  M_exact=3.76889e-01
     E           M        
-1.45770e+00  -6.02350e-01
-1.43200e+00  -6.25950e-01
-1.42400e+00  -6.48850e-01
-1.44750e+00  -6.54650e-01
-1.45980e+00  -6.77100e-01
-1.42670e+00  -6.53450e-01
-1.44080e+00  -6.61200e-01
-1.44200e+00  -6.58250e-01
-1.45360e+00  -6.79450e-01
-1.44180e+00  -6.52850e-01
-1.42990e+00  -6.62400e-01
-1.41690e+00  -6.53250e-01
-1.43340e+00  -6.43150e-01
-1.44410e+00  -6.60650e-01
-1.41590e+00  -6.28050e-01
-1.42410e+00  -6.30650e-01
-1.44040e+00  -6.45900e-01
-1.41390e+00  -6.19650e-01
-1.47110e+00  -6.61250e-01
-1.42090e+00  -6.13750e-01
-1.43170e+00  -6.11450e-01
-1.42710e+00  -5.97200e-01
-1.42430e+00  -6.05800e-01
-1.42740e+00  -6.21150e-01
-1.42300e+00  -6.51750e-01
-1.41910e+00  -6.28700e-01
-1.43210e+00  -6.45950e-01
-1.42860e+00  -6.42400e-01
-1.44230e+00  -6.49750e-01
-1.43160e+00  -6.40450e-01
-1.43250e+00  -6.21700e-01
-1.43650e+00  -6.21550e-01
-1.42350e+00  -6.06500e-01
-1.44240e+00  -5.89750e-01
-1.42730e+00  -6.11750e-01
-1.43040e+00  -6.02600e-01
-1.41450e+00  -5.99250e-01
-1.43580e+00  -6.06700e-01
-1.44200e+00  -6.29350e-01
-1.42640e+00  -5.85000e-01
-1.40710e+00  -5.34200e-01
-1.42670e+00  -5.71800e-01
-1.42470e+00  -5.79000e-01
-1.41510e+00  -5.35650e-01
-1.43440e+00  -5.70700e-01
-1.43200e+00  -5.61600e-01
-1.42670e+00  -5.90300e-01
-1.42700e+00  -5.57850e-01
-1.40830e+00  -5.45100e-01
-1.41230e+00  -5.38250e-01
-1.40030e+00  -5.59650e-01
-1.42050e+00  -5.69750e-01
-1.43290e+00  -5.70400e-01
-1.40590e+00  -5.49350e-01
-1.42080e+00  -5.46000e-01
-1.42250e+00  -5.58800e-01
-1.40310e+00  -5.30800e-01
-1.39440e+00  -5.32000e-01
-1.40820e+00  -5.01800e-01
-1.42430e+00  -5.31550e-01
-1.39240e+00  -5.06100e-01
-1.40560e+00  -5.06450e-01
-1.41250e+00  -5.01000e-01
-1.41830e+00  -5.13300e-01
-1.44370e+00  -5.34050e-01
-1.44190e+00  -5.13300e-01
-1.41160e+00  -4.97350e-01
-1.40980e+00  -4.67450e-01
-1.42740e+00  -4.74150e-01
-1.42490e+00  -4.85050e-01
-1.40540e+00  -4.74250e-01
-1.42020e+00  -4.71000e-01
-1.40220e+00  -4.56550e-01
-1.41980e+00  -4.82250e-01
-1.41260e+00  -4.71600e-01
-1.40760e+00  -4.63050e-01
-1.40060e+00  -4.86100e-01
-1.42340e+00  -4.90700e-01
-1.38670e+00  -4.82950e-01
-1.39500e+00  -4.49550e-01
-1.38080e+00  -4.54500e-01
-1.40640e+00  -4.58350e-01
-1.41930e+00  -4.76550e-01
-1.41640e+00  -4.55350e-01
-1.39470e+00  -4.54650e-01
-1.42960e+00  -4.36650e-01
-1.39900e+00  -4.38750e-01
-1.40610e+00  -4.48550e-01
-1.38620e+00  -4.23500e-01
-1.40430e+00  -4.30850e-01
-1.40870e+00  -4.45150e-01
-1.43990e+00  -4.54500e-01
-1.39480e+00  -4.35150e-01
-1.42740e+00  -4.81350e-01
-1.40920e+00  -4.36200e-01
-1.41010e+00  -4.54200e-01
-1.41260e+00  -4.40350e-01
-1.39250e+00  -4.07400e-01
-1.40220e+00  -4.12250e-01
-1.37620e+00  -4.29350e-01
-1.39090e+00  -4.19100e-01
-1.41210e+00  -4.58650e-01
-1.43390e+00  -4.78300e-01
-1.41540e+00  -4.77900e-01
-1.39130e+00  -4.48600e-01
-1.41080e+00  -4.97150e-01
-1.45170e+00  -5.35500e-01
-1.44230e+00  -5.44650e-01
-1.43860e+00  -5.20200e-01
-1.41730e+00  -4.85550e-01
-1.42970e+00  -4.91300e-01
-1.39960e+00  -4.81750e-01
-1.41520e+00  -5.00350e-01
-1.40090e+00  -4.89500e-01
-1.41800e+00  -4.97300e-01
-1.42640e+00  -5.12350e-01
-1.42130e+00  -4.72200e-01
-1.40820e+00  -4.62650e-01
-1.43940e+00  -4.75300e-01
-1.40600e+00  -4.88400e-01
-1.43610e+00  -4.98850e-01
-1.43620e+00  -4.93500e-01
-1.41540e+00  -4.98300e-01
-1.43060e+00  -5.45350e-01
-1.42490e+00  -5.41900e-01
-1.42030e+00  -5.33250e-01
-1.40850e+00  -5.36850e-01
-1.42260e+00  -5.50850e-01
-1.41680e+00  -5.70050e-01
-1.42570e+00  -5.93550e-01
-1.41540e+00  -5.71950e-01
-1.43020e+00  -5.98650e-01
-1.42300e+00  -5.89150e-01
-1.41290e+00  -5.89800e-01
-1.43100e+00  -6.21500e-01
-1.44790e+00  -6.36650e-01
-1.43380e+00  -6.25500e-01
-1.41980e+00  -6.10050e-01
-1.42300e+00  -5.80750e-01
-1.43290e+00  -5.86400e-01
-1.43280e+00  -5.94400e-01
-1.42440e+00  -5.86550e-01
-1.42250e+00  -5.99150e-01
-1.43430e+00  -6.20650e-01
-1.42570e+00  -5.87450e-01
-1.43620e+00  -5.98950e-01
-1.43150e+00  -6.04550e-01
-1.42940e+00  -5.96750e-01
-1.40900e+00  -5.88650e-01
-1.40550e+00  -5.54800e-01
-1.40850e+00  -5.54450e-01
-1.41470e+00  -5.63550e-01
-1.41210e+00  -5.39650e-01
-1.40500e+00  -5.54500e-01
-1.38260e+00  -5.42200e-01
-1.39910e+00  -5.56400e-01
-1.39640e+00  -5.76200e-01
-1.42810e+00  -6.11250e-01
-1.43570e+00  -6.30750e-01
-1.42600e+00  -6.22400e-01
-1.42160e+00  -6.15650e-01
-1.45340e+00  -6.32800e-01
-1.43340e+00  -6.29550e-01
-1.45160e+00  -6.62650e-01
-1.45970e+00  -6.79250e-01
-1.43840e+00  -6.48450e-01
-1.44580e+00  -6.64600e-01
-1.42600e+00  -6.42250e-01
-1.43980e+00  -6.27650e-01
-1.41150e+00  -5.95950e-01
-1.44390e+00  -6.58300e-01
-1.43280e+00  -6.50800e-01
-1.43680e+00  -6.43950e-01
-1.45110e+00  -6.39600e-01
-1.44710e+00  -6.46100e-01
-1.42420e+00  -6.23650e-01
-1.42600e+00  -6.44950e-01
-1.45100e+00  -6.54200e-01
-1.43120e+00  -6.38350e-01
-1.44020e+00  -6.47800e-01
-1.44390e+00  -6.40400e-01
-1.41770e+00  -6.11600e-01
-1.43630e+00  -6.20750e-01
-1.42340e+00  -5.97600e-01
-1.39940e+00  -5.91300e-01
-1.44160e+00  -6.08950e-01
-1.40880e+00  -5.86700e-01
-1.39920e+00  -5.80300e-01
-1.39850e+00  -5.85100e-01
-1.40260e+00  -5.78900e-01
-1.42750e+00  -5.98650e-01
-1.42530e+00  -5.81900e-01
-1.43300e+00  -5.90600e-01
-1.42760e+00  -5.83800e-01
-1.41560e+00  -5.74250e-01
-1.41460e+00  -5.72050e-01
-1.41930e+00  -5.81050e-01
-1.40390e+00  -5.99400e-01
-1.43590e+00  -6.28600e-01
-1.41000e+00  -5.58550e-01
-1.41140e+00  -5.66700e-01
-1.42780e+00  -5.72450e-01
-1.41980e+00  -5.34250e-01
-1.40440e+00  -5.28650e-01
-1.41170e+00  -5.37600e-01
-1.42700e+00  -5.45600e-01
-1.43420e+00  -5.55850e-01
-1.43930e+00  -5.54000e-01
-1.41650e+00  -5.46600e-01
-1.42570e+00  -5.64200e-01
-1.42070e+00  -5.72350e-01
-1.43560e+00  -5.59000e-01
-1.41530e+00  -5.56950e-01
-1.41180e+00  -5.42650e-01
-1.43930e+00  -5.54000e-01
-1.41760e+00  -5.47750e-01
-1.37900e+00  -5.45000e-01
-1.41370e+00  -5.48850e-01
-1.40920e+00  -5.59250e-01
-1.38550e+00  -5.71100e-01
-1.40460e+00  -5.61150e-01
-1.42170e+00  -5.82950e-01
-1.42100e+00  -5.77950e-01
-1.41960e+00  -5.74600e-01
-1.41800e+00  -5.45600e-01
-1.40700e+00  -5.73050e-01
-1.45370e+00  -6.24300e-01
-1.43490e+00  -6.22200e-01
-1.41740e+00  -6.06850e-01
-1.42990e+00  -6.33450e-01
-1.42440e+00  -6.40500e-01
-1.43430e+00  -6.68250e-01
-1.43890e+00  -6.68200e-01
-1.42390e+00  -6.43350e-01
-1.41590e+00  -6.42750e-01
-1.43040e+00  -6.26950e-01
-1.43220e+00  -6.62900e-01
-1.43230e+00  -6.33750e-01
-1.44290e+00  -6.48300e-01
-1.43090e+00  -6.60000e-01
-1.43190e+00  -6.64000e-01
-1.44120e+00  -6.52700e-01
-1.45460e+00  -6.53500e-01
-1.41740e+00  -6.36750e-01
-1.42160e+00  -6.37700e-01
-1.42350e+00  -6.29700e-01
-1.44330e+00  -6.45550e-01
-1.41560e+00  -6.37850e-01
-1.44480e+00  -6.62400e-01
-1.45050e+00  -6.23650e-01
-1.40780e+00  -6.03200e-01
-1.41070e+00  -6.16400e-01
-1.41660e+00  -5.99850e-01
-1.42240e+00  -6.32950e-01
-1.41810e+00  -6.15450e-01
-1.41880e+00  -6.18850e-01
-1.44100e+00  -6.43550e-01
-1.43400e+00  -6.30400e-01
-1.42120e+00  -6.14700e-01
-1.42810e+00  -6.31600e-01
-1.44600e+00  -6.49150e-01
-1.41790e+00  -6.19550e-01
-1.41410e+00  -6.09000e-01
-1.43690e+00  -6.31500e-01
-1.43940e+00  -6.51150e-01
-1.44690e+00  -6.66050e-01
-1.43720e+00  -6.64050e-01
-1.44500e+00  -6.88700e-01
-1.43440e+00  -6.73750e-01
-1.45260e+00  -6.84350e-01
-1.44740e+00  -6.75050e-01
-1.43580e+00  -6.56100e-01
-1.45180e+00  -6.73800e-01
-1.45540e+00  -6.97150e-01
-1.43940e+00  -6.55300e-01
-1.42850e+00  -6.46650e-01
-1.40700e+00  -6.61350e-01
-1.42400e+00  -6.58450e-01
-1.43430e+00  -6.61250e-01
-1.42630e+00  -6.47550e-01
-1.42070e+00  -6.34100e-01
-1.45700e+00  -6.67500e-01
-1.43300e+00  -6.53300e-01
-1.44720e+00  -6.73050e-01
-1.43970e+00  -6.60550e-01
-1.43450e+00  -6.56950e-01
-1.42840e+00  -6.49400e-01
-1.41950e+00  -6.46650e-01
-1.45400e+00  -6.62650e-01
-1.41140e+00  -6.31500e-01
-1.42580e+00  -6.32900e-01
-1.42360e+00  -6.42150e-01
-1.43150e+00  -6.33650e-01
-1.43930e+00  -6.32500e-01
-1.44040e+00  -6.40600e-01
-1.42460e+00  -6.38300e-01
-1.42120e+00  -5.88550e-01
-1.44190e+00  -6.00150e-01
-1.40680e+00  -5.81200e-01
-1.42230e+00  -5.84900e-01
-1.41640e+00  -5.73800e-01
-1.42460e+00  -5.96950e-01
-1.41300e+00  -5.97950e-01
-1.42600e+00  -6.25700e-01
-1.41790e+00  -6.31600e-01
-1.40490e+00  -6.05650e-01
-1.43660e+00  -6.33450e-01
-1.42650e+00  -6.19400e-01
-1.43310e+00  -6.25050e-01
-1.43390e+00  -6.11650e-01
-1.41770e+00  -5.93000e-01
-1.43170e+00  -5.99250e-01
-1.42870e+00  -5.96350e-01
-1.42300e+00  -5.77400e-01
-1.43260e+00  -5.87200e-01
-1.42710e+00  -5.85150e-01
-1.41690e+00  -5.78750e-01
-1.42900e+00  -5.88550e-01
-1.43910e+00  -6.08050e-01
-1.43780e+00  -5.94650e-01
-1.42520e+00  -5.66650e-01
-1.41940e+00  -5.54850e-01
-1.42630e+00  -6.12700e-01
-1.41090e+00  -6.08500e-01
-1.43530e+00  -6.26750e-01
-1.44430e+00  -6.52600e-01
-1.43520e+00  -6.40050e-01
-1.43270e+00  -6.55050e-01
-1.45110e+00  -6.53000e-01
-1.42760e+00  -6.57500e-01
-1.42320e+00  -6.62250e-01
-1.44510e+00  -6.67500e-01
-1.44730e+00  -6.33050e-01
-1.42910e+00  -6.11250e-01
-1.43710e+00  -6.17850e-01
-1.39830e+00  -5.81900e-01
-1.42800e+00  -6.14300e-01
-1.41270e+00  -6.06100e-01
-1.40610e+00  -6.14000e-01
-1.43310e+00  -6.35600e-01
-1.40880e+00  -6.20550e-01
-1.44740e+00  -6.24750e-01
-1.41110e+00  -6.13800e-01
-1.43230e+00  -6.19350e-01
-1.42550e+00  -6.23050e-01
-1.44190e+00  -6.45850e-01
-1.43730e+00  -6.37000e-01
-1.43740e+00  -6.24100e-01
-1.42470e+00  -6.01700e-01
-1.41790e+00  -6.03450e-01
-1.41730e+00  -5.85250e-01
-1.41150e+00  -5.76250e-01
-1.41850e+00  -5.55550e-01
-1.41140e+00  -5.64900e-01
-1.39900e+00  -5.56200e-01
-1.39080e+00  -5.60850e-01
-1.40640e+00  -5.52400e-01
-1.41580e+00  -5.70950e-01
-1.41190e+00  -5.87100e-01
-1.41290e+00  -6.02550e-01
-1.42320e+00  -6.21500e-01
-1.42390e+00  -6.35950e-01
-1.45020e+00  -6.51300e-01
-1.41050e+00  -6.22950e-01
-1.41960e+00  -6.27950e-01
-1.45160e+00  -6.52750e-01
-1.46620e+00  -6.82750e-01
-1.43660e+00  -6.75300e-01
-1.44030e+00  -6.70950e-01
-1.42920e+00  -6.74850e-01
-1.44300e+00  -6.89200e-01
-1.42360e+00  -6.77950e-01
-1.44190e+00  -6.85300e-01
-1.46510e+00  -6.96900e-01
-1.46590e+00  -6.90200e-01
-1.43110e+00  -6.62850e-01
-1.40720e+00  -6.43950e-01
-1.45660e+00  -6.35100e-01
-1.42200e+00  -5.87850e-01
-1.40350e+00  -5.87850e-01
-1.44470e+00  -6.51050e-01
-1.42990e+00  -6.37300e-01
-1.43860e+00  -6.40300e-01
-1.42820e+00  -6.15600e-01
-1.43690e+00  -6.10800e-01
-1.42070e+00  -6.02900e-01
-1.40380e+00  -5.99350e-01
-1.42690e+00  -6.19900e-01
-1.41360e+00  -6.14500e-01
-1.42310e+00  -6.13600e-01
-1.42450e+00  -6.11050e-01
-1.42230e+00  -6.36500e-01
-1.43760e+00  -6.45100e-01
-1.41440e+00  -6.17350e-01
-1.43770e+00  -6.54100e-01
-1.42750e+00  -6.49450e-01
-1.42640e+00  -6.26300e-01
-1.43470e+00  -6.13100e-01
-1.43430e+00  -6.15700e-01
-1.43380e+00  -6.08050e-01
-1.42870e+00  -6.35300e-01
-1.43320e+00  -6.28800e-01
-1.42780e+00  -6.10050e-01
-1.42370e+00  -6.16550e-01
-1.40480e+00  -6.19400e-01
-1.40850e+00  -5.89700e-01
-1.41860e+00  -5.85650e-01
-1.41450e+00  -5.70000e-01
-1.41520e+00  -5.95700e-01
-1.42320e+00  -5.78650e-01
-1.41080e+00  -5.60450e-01
-1.42990e+00  -5.57600e-01
-1.40900e+00  -5.69400e-01
-1.42330e+00  -5.84700e-01
-1.43330e+00  -5.77100e-01
-1.42920e+00  -5.96450e-01
-1.40890e+00  -5.85900e-01
-1.43480e+00  -6.16350e-01
-1.40750e+00  -5.84300e-01
-1.41910e+00  -5.77450e-01
-1.42460e+00  -6.01150e-01
-1.44410e+00  -6.12050e-01
-1.40380e+00  -5.66950e-01
-1.40910e+00  -6.08350e-01
-1.42720e+00  -6.13150e-01
-1.43590e+00  -6.26700e-01
-1.41920e+00  -5.78850e-01
-1.42590e+00  -5.75000e-01
-1.42620e+00  -5.65850e-01
-1.39980e+00  -5.36350e-01
-1.39650e+00  -5.25550e-01
-1.40550e+00  -5.31500e-01
-1.41960e+00  -5.68200e-01
-1.39900e+00  -5.71950e-01
-1.40420e+00  -5.49350e-01
-1.42790e+00  -5.62000e-01
-1.41820e+00  -5.81000e-01
-1.41090e+00  -5.29400e-01
-1.41550e+00  -5.33950e-01
-1.41820e+00  -5.30650e-01
-1.41360e+00  -5.41800e-01
-1.38930e+00  -5.56700e-01
-1.39460e+00  -5.50000e-01
-1.40370e+00  -5.61100e-01
-1.40290e+00  -5.67300e-01
-1.42550e+00  -5.83650e-01
-1.43180e+00  -5.75450e-01
-1.42140e+00  -5.35650e-01
-1.40670e+00  -5.40300e-01
-1.41460e+00  -5.36650e-01
-1.40870e+00  -5.42700e-01
-1.43230e+00  -5.53850e-01
-1.42680e+00  -5.44350e-01
-1.41550e+00  -5.56100e-01
-1.43160e+00  -5.74450e-01
-1.41460e+00  -5.42300e-01
-1.42530e+00  -5.28400e-01
-1.40070e+00  -5.38550e-01
-1.41600e+00  -5.53250e-01
-1.40180e+00  -5.64250e-01
-1.40790e+00  -5.64200e-01
-1.41780e+00  -5.87450e-01
-1.42640e+00  -6.01400e-01
-1.40150e+00  -5.80450e-01
-1.41310e+00  -5.90400e-01
-1.42600e+00  -6.28950e-01
-1.43560e+00  -6.34150e-01
-1.42580e+00  -6.41200e-01
-1.42050e+00  -6.11150e-01
-1.43880e+00  -6.10600e-01
-1.41830e+00  -5.80400e-01
-1.41960e+00  -5.91400e-01
-1.40230e+00  -5.99400e-01
-1.42250e+00  -5.91700e-01
-1.41590e+00  -5.86500e-01
-1.43440e+00  -6.04850e-01
-1.43780e+00  -6.19500e-01
-1.41820e+00  -6.00650e-01
-1.40490e+00  -5.75900e-01
-1.42420e+00  -5.90700e-01
-1.42250e+00  -6.10800e-01
-1.42890e+00  -6.46100e-01
-1.43560e+00  -6.33400e-01
-1.42780e+00  -6.27350e-01
-1.41130e+00  -6.29350e-01
-1.43640e+00  -6.35750e-01
-1.43770e+00  -6.28400e-01
-1.42580e+00  -6.23300e-01
-1.43540e+00  -6.44650e-01
-1.44060e+00  -6.59100e-01
-1.43120e+00  -6.50100e-01
-1.41370e+00  -6.35700e-01
-1.43540e+00  -6.39300e-01
-1.42980e+00  -6.24950e-01
-1.39740e+00  -5.63900e-01
-1.41130e+00  -5.81450e-01
-1.42760e+00  -6.11600e-01
-1.44570e+00  -6.35500e-01
-1.44260e+00  -6.46250e-01
-1.45520e+00  -6.66500e-01
-1.43590e+00  -6.64450e-01
-1.42310e+00  -6.73600e-01
-1.43090e+00  -6.69600e-01
-1.43870e+00  -6.64900e-01
